team_id,system_id,micro_average_P,micro_average_R,micro_average_F,micro_average_SU,macro_average_P,macro_average_R,macro_average_F,macro_average_SU,weighted_average_P,weighted_average_R,weighted_average_F,weighted_average_SU
UMass_CIIR,wrm_tskq_r,0.1605305282414818,0.23918228279386713,0.1921182266009852,0.3332197614991482,0.13733777317769796,0.18610215934939997,0.15804391219668812,0.258927422054015,0.0012137349297692832,0.0009883565404705252,0.0010895122863396475,0.0013769411632196208
UMass_CIIR,wrn_tsdm_s,0.2235440340909091,0.4289608177172061,0.29391852457102835,0.32663259511641113,0.15962225088465132,0.529588071261529,0.245306946980103,0.2509409929409642,0.001395976140340366,0.002997451673307334,0.0019048320333212513,0.0018152721265621988
UMass_CIIR,wrn_tsdm_r,0.1456323961967303,0.7253833049403748,0.2425657969693517,0.33344690516751846,0.15239084592597366,0.529588071261529,0.23667703542706564,0.259020805814579,0.0013947442144530274,0.002997451673307334,0.0019036848475261121,0.0015660711184948448
UMass_CIIR,T2ELMax_1_tw,0.21367521367521367,0.11073253833049404,0.14587073608617593,0.3333333333333333,0.13880672901742405,0.12572488663617257,0.13194234063051427,0.25895316804407703,0.0013387312242560134,0.0004603883030396888,0.000685153139867144,0.0013806956040191285
UMass_CIIR,t2LinkProb_tw,0.22096317280453256,0.10630323679727427,0.14354727398205655,0.3282226007950028,0.1346144384208826,0.11934172747951571,0.12651883893328084,0.22530209652878042,0.0013016508312820388,0.00043926957354245544,0.0006568658785018787,0.0014069766896156856
UMass_CIIR,wrt_tskq_r,0.14488286066584463,0.7206132879045997,0.2412593395311698,0.33356047700170355,0.14729961107441028,0.5196267138676668,0.22953303834041583,0.2591023634449608,0.001369428287972112,0.0029777408591099164,0.0018760726480830231,0.0015388514226984105
UMass_CIIR,wrt_tskq_s,0.1915774939592682,0.5672913117546848,0.2864269740237399,0.3317433276547416,0.1591389852499848,0.47377469519328286,0.2382505752676273,0.25575101053010985,0.0013935458600764967,0.002894673856420798,0.0018813685098121836,0.0016083085774893115
UMass_CIIR,wskq_tskq_r,0.15408996708521272,0.8613287904599659,0.26141357737448945,0.3333333333333333,0.17811563502112868,0.5808994062528182,0.27263561590151275,0.25755001158569546,0.001810462108586314,0.0035592098779337424,0.0024000775602985125,0.0017688109216682857
UMass_CIIR,wskq_tskq_s,0.1843255620316403,0.6034071550255536,0.282388583273539,0.332084043157297,0.17858789003883824,0.5808994062528182,0.27318850438721787,0.2507939932474181,0.0018105425608891607,0.0035592098779337424,0.0024001482528489743,0.0017692802267682242
UMass_CIIR,T2ELMax_TO,0.21835231078365708,0.1110732538330494,0.14724480578139115,0.3333333333333333,0.1464941628634494,0.1246608565465885,0.1346985046514466,0.25895316804407703,0.0013909424415778705,0.0004603883030396888,0.0006917981912909929,0.0013900817060178991
UMass_CIIR,wskq_tsdm_s,0.1843255620316403,0.6034071550255536,0.282388583273539,0.332084043157297,0.17858789003883824,0.5808994062528182,0.27318850438721787,0.2507939932474181,0.0018105425608891607,0.0035592098779337424,0.0024001482528489743,0.0017692802267682242
UMass_CIIR,wskq_tsdm_r,0.15408996708521272,0.8613287904599659,0.26141357737448945,0.3333333333333333,0.17811563502112868,0.5808994062528182,0.27263561590151275,0.25755001158569546,0.001810462108586314,0.0035592098779337424,0.0024000775602985125,0.0017688109216682857
CWI,RM_all_13_13,0.20865704772475027,0.25621805792163543,0.23000458785747058,0.3333333333333333,0.18715057741768606,0.22459699833666688,0.2041710037902605,0.2607753738078543,0.0016603939942666484,0.0010587523054613036,0.0012930131560628404,0.0016355282732857454
CWI,J48_13_13,0.17028018679119414,0.34787052810902896,0.22864180942783563,0.3333333333333333,0.17198878034109782,0.2741417438562832,0.2113699987296255,0.25895316804407703,0.0015729150442833155,0.0014374815211116892,0.0015021518004815833,0.0014689249628075708
CWI,J48_1213_13,0.1597871950100899,0.29676320272572404,0.2077271643214882,0.3333333333333333,0.15139414782853053,0.24148706473826054,0.1861108508539174,0.25895316804407703,0.0013115053893547248,0.0012262942261393557,0.0012674692491063608,0.0014374815211116898
CWI,RM_MB_12_13,0.16833926837164132,0.17717206132879046,0.17264276228419656,0.3333333333333333,0.13069278433045992,0.11053519069142627,0.11977177884654679,0.25895316804407703,0.0015694154804995542,0.0007321159559040927,0.0009984605002936828,0.0013774104683195593
CWI,J48_12_13,0.19794682811266123,0.25621805792163543,0.22334422334422335,0.3333333333333333,0.17343586717984327,0.23706190103710476,0.20031795329977606,0.25895316804407703,0.0016449109781821356,0.0013473749419234942,0.0014813503073391034,0.0015426058634979182
CWI,RM_MB_13_13,0.2906420765027322,0.2899488926746167,0.29029507078287564,0.3333333333333333,0.18819862323594494,0.22654402605896784,0.20559869537945175,0.2787350131586117,0.001602621546103119,0.0011981359201430437,0.001371170809270325,0.0017134329198755396
CWI,RM_MB_1213_13,0.21267787839586028,0.2800681431005111,0.24176470588235294,0.3333333333333333,0.20562570756077508,0.22985709631994097,0.21706725339078792,0.25895316804407703,0.0019007049475957293,0.0011573063764483925,0.0014386460496755228,0.0015383821175984724
CWI,RM_FPN_13_13,0.2545018007202881,0.2889267461669506,0.2706239029838839,0.3333333333333333,0.19510271804797794,0.24144676391640388,0.21581480152951965,0.25895316804407703,0.0018888786308350017,0.0011939121742435973,0.001463060801470756,0.0015810888816928774
CWI,RM_all_12_13,0,0,0,0.3333333333333333,0,0,0,0.25895316804407703,0,0,0,0.0013774104683195593
CWI,RM_all_1213_13,0.2508674531575295,0.24633730834752982,0.24858174316658072,0.3333333333333333,0.1810243442451461,0.20842902541921499,0.19376249167229134,0.25908900546403363,0.0016861931701408132,0.0010179227617666522,0.0012694828563885245,0.0015355662869988402
CWI,RM_FPN_1213_13,0.27635327635327633,0.29744463373083474,0.28651132261240564,0.3333333333333333,0.20150251189805032,0.2434201641736754,0.22048673697954702,0.25895316804407703,0.0019723943467846944,0.0012291100567389866,0.0015144690882323566,0.0016528925619834706
CWI,RM_FPN_12_13,0.20803443328550933,0.14821124361158433,0.173099880620772,0.336740488358887,0.15258113018044409,0.0933711452687836,0.11584909995512027,0.25895316804407703,0.0016141495938694346,0.00061244315541977,0.0008879709779927375,0.0014487448435102144
UAmsterdam,uva_run_wChi_c1,0.152,0.03236797274275979,0.05337078651685393,0.32935831913685404,0.08240091240543339,0.04119934525421651,0.054932954084968344,0.25619834710743794,0.0004581131237910849,0.0001337519534824785,0.00020705234208200166,0.0013614540949216495
UAmsterdam,uva_kba_run_15,0.0812043795620438,0.030323679727427597,0.044157777226494666,0.3333333333333333,0.10591705135976118,0.0418046602643734,0.05994821342938721,0.25895316804407703,0.0007700946862363418,0.00012530446168358513,0.0002155380655172649,0.0013774104683195593
UAmsterdam,uva_kba_run_14,0.16279069767441862,0.038160136286201025,0.0618272150151808,0.32935831913685404,0.10846819174644144,0.04445470668985071,0.0630634352156928,0.25619834710743794,0.0007690423902863748,0.00015768651357934307,0.00026171108468319544,0.0013614540949216495
UAmsterdam,uva_kba_run_16,0.16017316017316016,0.037819420783645655,0.061190738699007714,0.33356047700170355,0.11383428899875224,0.052619467404822845,0.07197073576397074,0.2589564475928111,0.0006899648596962645,0.00015627859827952752,0.0002548362179209842,0.0013783490785194365
UAmsterdam,uva_kba_run_11,0.0811965811965812,0.025894378194207836,0.03926633944717127,0.3333333333333333,0.10803831793136605,0.03573665144262208,0.053707926034292544,0.25895316804407703,0.001042679114812413,0.00010700156278598282,0.00019408570908974816,0.0013774104683195593
UAmsterdam,uva_kba_run_10,0.15067079463364294,0.049744463373083476,0.07479508196721313,0.3295854628052243,0.10827482102423924,0.05170955030158652,0.06999236560108135,0.256201626656172,0.0007785545026767549,0.00020555563377307212,0.00032524055651317536,0.0013623927051215267
UAmsterdam,uva_kba_run_13,0.09990108803165183,0.034412265758091996,0.05119107957425241,0.3333333333333333,0.11639969063681177,0.039622033057490555,0.0591198748621677,0.25895316804407703,0.0008460177259649855,0.00014219944528137186,0.00024347533078928385,0.0013774104683195593
UAmsterdam,uva_kba_run_12,0.16228070175438597,0.037819420783645655,0.061342912406742195,0.33356047700170355,0.10323086004086163,0.04453658345429846,0.062226830274957345,0.2589564475928111,0.0006985978162583433,0.00015627859827952752,0.00025541911235207285,0.0013783490785194365
UAmsterdam,uva_run_wChi_c3,0.15175718849840256,0.03236797274275979,0.05335579893288402,0.3333333333333333,0.08239573417059008,0.04119934525421651,0.05493180335927597,0.25895316804407703,0.00045809283428488456,0.0001337519534824785,0.00020705026969338586,0.0013774104683195593
UAmsterdam,uva_run_wCon_c3,0.14503518373729476,0.25281090289608177,0.18432492858030058,0.3332197614991482,0.09870559308850943,0.2031274251651487,0.1328536757805477,0.2588721438988818,0.0008246536925973376,0.0010404494065637008,0.0009200675774646615,0.0013769411632196208
UAmsterdam,uva_run_wCon_c1,0.12799838742189074,0.21635434412265758,0.16084093211752787,0.32776831345826235,0.08800303674584747,0.16092675290283434,0.1137834324215285,0.25619834710743794,0.0007027063675166845,0.000950342827375505,0.0008079759007585142,0.0013614540949216495
UAmsterdam,bl_na_wConcs_c3,0.2277043765483072,0.375809199318569,0.2835840082272786,0.3333333333333333,0.1183422011027998,0.2996695087600655,0.1696773005794274,0.25895316804407703,0.0012823839739111193,0.001747222887071114,0.0014791428274652655,0.0016589935282826718
UAmsterdam,bl_na_wConcs_c1,0.22768595041322315,0.3754684838160136,0.2834726688102894,0.3336740488358887,0.1183422011027998,0.2996695087600655,0.1696773005794274,0.25895316804407703,0.0012823839739111193,0.001747222887071114,0.0014791428274652655,0.0016589935282826718
UAmsterdam,uva_kba_run_av,0.15067079463364294,0.049744463373083476,0.07479508196721313,0.2730266893810335,0.10827482102423924,0.05170955030158652,0.06999236560108135,0.22523411082175485,0.0007785545026767549,0.00020555563377307212,0.00032524055651317536,0.0012450664301368961
UAmsterdam,uva_kba_run_9,0.09090909090909091,0.025894378194207836,0.04030761071333864,0.3333333333333333,0.10831672856597357,0.03317515127346641,0.05079335803158266,0.25895316804407703,0.0010527264774583764,0.00010700156278598282,0.00019425826463675847,0.0013774104683195593
UAmsterdam,uva_kba_run_8,0.19368723098995697,0.13798977853492334,0.16116195781933942,0.3333333333333333,0.08984703935175495,0.08338880755321172,0.08649754202245923,0.25895316804407703,0.000739623178635639,0.000570205696425303,0.0006439579363321162,0.0013774104683195593
UAmsterdam,uva_kba_run_5,0.11946094106898127,0.17819420783645656,0.14303295501162316,0.3333333333333333,0.08262525126890563,0.1409714505374115,0.1041858080043169,0.25895316804407703,0.0007687711010592046,0.0007968800596956087,0.0007825732529192128,0.0013774104683195593
UAmsterdam,uva_kba_run_4,0.12635273471775374,0.14718909710391823,0.1359773371104816,0.3327654741624077,0.06307632257282733,0.08664316583667554,0.07300495526804432,0.2585480473181007,0.0006297014465752951,0.000632153969617188,0.0006309253247529544,0.0013750639428198666
UAmsterdam,uva_kba_run_7,0.14757505773672056,0.21771720613287904,0.1759119064005506,0.3333333333333333,0.08243794591180753,0.14637744081301904,0.10547416169144529,0.25895316804407703,0.0008943321998250582,0.0009362636743773495,0.0009148176976931217,0.0013774104683195593
UAmsterdam,uva_kba_run_6,0.1461509854964671,0.13390119250425894,0.13975817923186346,0.3273140261215219,0.08427713532416124,0.08245433480071092,0.08335577113137435,0.25619834710743794,0.0007558995600191749,0.0005758373576245653,0.0006536954852031157,0.0013614540949216495
UAmsterdam,uva_kba_run_1,0.12601419878296147,0.16933560477001702,0.14449774676551827,0.3295854628052243,0.08177397722729829,0.1285672134499254,0.09996570192440032,0.2562793712526332,0.0008355808527213545,0.0007419713630028019,0.0007859987872516967,0.001361923400021588
UAmsterdam,uva_kba_run_3,0.1281720430107527,0.2030664395229983,0.15715227422544495,0.3333333333333333,0.08091559886084249,0.1288317719250671,0.09940053063416589,0.25895316804407703,0.0008884802751881668,0.0008391175186900756,0.0008630936744221314,0.0013774104683195595
UAmsterdam,uva_kba_run_2,0.12141073657927591,0.1325383304940375,0.1267307379051963,0.3331061896649631,0.05916746627453555,0.08120297001145495,0.06845563947320148,0.2587911197536865,0.0005893934975449752,0.0005645740352260408,0.0005767168586553045,0.0013764718581196823
UAmsterdam,bl_na_wChis_c3,0.18797576510796954,0.4122657580919932,0.25821596244131456,0.3333333333333333,0.12239083148357743,0.29311360109543494,0.17267886715212855,0.25895316804407703,0.0012545787710055928,0.0017035775127768318,0.0014450028850805105,0.0014435824874108902
UAmsterdam,bl_na_wChis_c1,0.18797576510796954,0.4122657580919932,0.25821596244131456,0.3333333333333333,0.12239083148357743,0.29311360109543494,0.17267886715212855,0.25895316804407703,0.0012545787710055928,0.0017035775127768318,0.0014450028850805105,0.0014435824874108902
UAmsterdam,bsln_5_100_100,0.20029216036357733,0.42044293015332196,0.2713280562884784,0.3333333333333333,0.11982352812734867,0.29655424480286785,0.17068238606183472,0.25895316804407703,0.0012151077222704496,0.0017373674799724046,0.0014300466535551773,0.0016646251894819341
SCU,ssf_1,0.26666666666666666,0.001362862010221465,0.002711864406779661,0.3331061896649631,0.02066115702479339,0.0029140068437713803,0.005107642373656034,0.2579363344400543,0.0003386036296056429,5.631661199262252e-06,1.1079055365419809e-05,0.0013792876887193134
SCU,ssf_2,0.18341968911917098,0.06030664395229983,0.09076923076923077,0.3331061896649631,0.14688222947965038,0.09693764643584811,0.11679456053814181,0.2579363344400543,0.0013664786579667071,0.0002492010080673545,0.0004215289283224168,0.0013792876887193134
