WiscDEFT,baseline2,0.076923077,0.000254907,0.00050813,0.332483643,0.008196721,0.00034153,0.000655738,0.286599156,2.51E-05,1.04E-06,2.01E-06,0.001362986
WiscDEFT,baseline,0.153846154,0.000509814,0.00101626,0.33273855,0.016393443,0.001086687,0.002038261,0.290656645,3.66E-05,2.09E-06,3.95E-06,0.001364031
IRIT,sig_irit_3,0.240837696,0.03517716,0.0613879,0.332993457,0.089708508,0.035670773,0.051044667,0.29335724,0.001262454,0.000144169,0.000258785,0.001364727
IRIT,sig_irit_2,0.510233918,0.088962529,0.151508574,0.364177075,0.169782938,0.055132848,0.083236638,0.294465785,0.001888543,0.000364601,0.000611203,0.001515512
IRIT,sig_irit_1,0.321561338,0.044098904,0.077561085,0.333078426,0.139344999,0.043625668,0.066448013,0.291584363,0.001350162,0.000180733,0.000318793,0.001381791
gatordsr,gatordsr_infer,0.164772727,0.014784604,0.027134503,0.318208854,0.10357907,0.011403055,0.020544373,0.233619835,0.001405243,6.06E-05,0.000116176,0.001320502
gatordsr,gatordsr_new,0,0,0,0.333333333,0,0,0,0.295081967,0,0,0,0.00136612
gatordsr,gatordsr_final,0.163793103,0.014529697,0.026691641,0.318293823,0.103044905,0.011173266,0.020160508,0.232443119,0.001442969,5.95E-05,0.000114376,0.001317368
uiucGSLIS,static02,0.231085526,0.358144277,0.280915725,0.344294333,0.240716979,0.362908283,0.289445094,0.318046805,0.002068936,0.001666298,0.001845916,0.001635653
uiucGSLIS,static03,0.213004162,0.378281927,0.272543618,0.347693092,0.273944325,0.34665256,0.306039246,0.303961911,0.002311735,0.001550336,0.001855981,0.001680227
uiucGSLIS,static01,0.222839708,0.521284731,0.31221374,0.333503271,0.21442132,0.456920863,0.291873733,0.297814208,0.001818565,0.002204318,0.001992947,0.001691719
uiucGSLIS,static04,0.213004162,0.378281927,0.272543618,0.347693092,0.273944325,0.34665256,0.306039246,0.303961911,0.002311735,0.001550336,0.001855981,0.001680227
uiucGSLIS,bayes07,0.266715786,0.369105277,0.309666382,0.347268247,0.259226889,0.321593132,0.287061685,0.30718683,0.002170035,0.001620331,0.001855322,0.001684406
uiucGSLIS,bayes06,0.231085526,0.358144277,0.280915725,0.344294333,0.240716979,0.362908283,0.289445094,0.318046805,0.002068936,0.001666298,0.001845916,0.001635653
uiucGSLIS,bayes05,0.231085526,0.358144277,0.280915725,0.344294333,0.240716979,0.362908283,0.289445094,0.318046805,0.002068936,0.001666298,0.001845916,0.001635653
uiucGSLIS,bayes04,0.278720123,0.368595463,0.317418505,0.351261789,0.262265597,0.324013262,0.289887757,0.309459584,0.002170223,0.00169346,0.001902426,0.001715747
uiucGSLIS,bayes03,0.271108558,0.360948254,0.30964356,0.34786303,0.268370071,0.311308274,0.288248903,0.316461594,0.002123388,0.001609884,0.00183132,0.001679879
uiucGSLIS,bayes02,0.292544571,0.368085649,0.325996162,0.377432237,0.281081454,0.294221597,0.287501462,0.315451832,0.00224101,0.001508548,0.001803237,0.001720622
uiucGSLIS,bayes01,0.27745886,0.36961509,0.316974533,0.362052851,0.264813664,0.321335633,0.290349462,0.312198546,0.002216113,0.001621375,0.001872658,0.001731417
uiucGSLIS,bayes09,0.373225152,0.234514402,0.288040075,0.367915711,0.248960172,0.306746835,0.274848954,0.309850042,0.001749616,0.001368558,0.001535803,0.00165202
uiucGSLIS,bayes08,0.269904762,0.361203161,0.30895018,0.355085394,0.275324892,0.318739569,0.295445842,0.320613366,0.00218981,0.00160675,0.001853508,0.001669083
RetrieWin,Submission_2,0.300653595,0.01172572,0.022571148,0.333333333,0.111086591,0.023438485,0.038709533,0.295081967,0.000489975,4.81E-05,8.75E-05,0.001369951
UMass_CIIR,T2ELMaxTO_1,0.248840804,0.082080041,0.123442592,0.333333333,0.145452304,0.123161848,0.13338221,0.295081967,0.001049832,0.000337438,0.00051072,0.001376219
UMass_CIIR,T2ELMax_1,0.238619677,0.082844762,0.122989593,0.333333333,0.137668969,0.124694355,0.130860846,0.295081967,0.000993365,0.000341617,0.000508397,0.001368558
UMass_CIIR,wsdm_tsdm_r,0.176950244,0.868468009,0.29399836,0.333248364,0.200103096,0.661686748,0.307280407,0.295056432,0.001827674,0.003559295,0.002415173,0.001804894
UMass_CIIR,wsdm_tsdm_s,0.233940438,0.484578129,0.315544858,0.342170108,0.22179982,0.520595842,0.3110688,0.287067395,0.001830303,0.003551982,0.002415778,0.001805939
UMass_CIIR,wrm_tsdm_r,0.190113609,0.400968646,0.257932278,0.333503271,0.161156183,0.270069258,0.201858827,0.295056432,0.00139641,0.001643314,0.001509835,0.001478948
UMass_CIIR,wrm_tsdm_s,0.1903261,0.400203926,0.257969109,0.333333333,0.162626536,0.268691622,0.202617891,0.290664073,0.00143647,0.001601526,0.001514515,0.001479296
UMass_CIIR,wrm_tskq_s,0.195580808,0.394850879,0.261589124,0.333078426,0.162928822,0.260764389,0.200550935,0.292149575,0.001412106,0.001618241,0.001508163,0.001517602
UMass_CIIR,T2ELMax_tw,0.22263748,0.106296202,0.14389234,0.333333333,0.167289319,0.151339046,0.158914953,0.295081967,0.001439293,0.000438774,0.000672526,0.00136612
UMass_CIIR,wrtn_tsdm_r,0.17095672,0.765230691,0.279476796,0.333333333,0.170715227,0.619448728,0.267664273,0.295081967,0.001515743,0.003136191,0.002043735,0.001643314
UMass_CIIR,wrtn_tsdm_s,0.228743999,0.376497578,0.284585742,0.333333333,0.20682894,0.469160933,0.287093231,0.290684848,0.001556314,0.003095448,0.002071254,0.001672218
UMass_CIIR,T2ELMax_TO_1_tw,0.242857143,0.104002039,0.145636266,0.333333333,0.174608557,0.149115952,0.16085851,0.295081967,0.001505216,0.000427283,0.000665618,0.001381791
UMass_CIIR,wrtn_tskq_s,0.173079158,0.759112924,0.281887453,0.334777806,0.202280447,0.472087964,0.283210669,0.292170349,0.001531924,0.003110074,0.002052735,0.001681968
UMass_CIIR,wrtn_tskq_r,0.173048986,0.759112924,0.281847435,0.333333333,0.172438359,0.610164249,0.268886714,0.295081967,0.001529387,0.003111119,0.002050684,0.001680923
UMass_CIIR,T2ELMax_TO_tw,0.237738027,0.105021667,0.145685997,0.333333333,0.173550134,0.149750779,0.160774478,0.295081967,0.001487923,0.000431461,0.000668945,0.001376567
UMass_CIIR,top2LinkedProb,0.246835443,0.079530971,0.120300752,0.330359419,0.133511041,0.118363517,0.125481799,0.262398227,0.00096585,0.000325947,0.000487407,0.001390845
UMass_CIIR,wrm_trm_r,0.199617535,0.345908743,0.253148027,0.333078426,0.160142962,0.248522783,0.194776172,0.29503125,0.001443898,0.001417659,0.001430658,0.001431936
UMass_CIIR,wrm_trm_s,0.207923881,0.339790976,0.257983356,0.33273855,0.176724515,0.236665638,0.202349378,0.289864283,0.00144804,0.001415569,0.00143162,0.001531183
UMass_CIIR,wrt_tsdm_s,0.218629042,0.446342085,0.29349648,0.341490356,0.191210961,0.55368783,0.284256555,0.290684848,0.001785336,0.002516684,0.002088845,0.001640528
UMass_CIIR,wrt_tsdm_r,0.171323656,0.761152179,0.279692769,0.334013085,0.171036367,0.600860005,0.266276448,0.295159498,0.001511938,0.003119476,0.002036723,0.001639135
UMass_CIIR,wrn_tskq_s,0.253716934,0.334947744,0.288727752,0.334267992,0.194220329,0.532037525,0.284561475,0.288951022,0.001546904,0.003107984,0.002065679,0.001724104
UMass_CIIR,T2ELMax,0.238619677,0.082844762,0.122989593,0.333333333,0.138133066,0.125384942,0.131450648,0.295081967,0.000983909,0.00034893,0.000515164,0.001368558
UMass_CIIR,wrm_tskq_r,0.195506752,0.394850879,0.261522877,0.333248364,0.162879315,0.260784779,0.200519453,0.295056432,0.001410055,0.001618241,0.001506992,0.001516557
UMass_CIIR,wrn_tsdm_s,0.241676942,0.349732348,0.285833333,0.332568612,0.195742089,0.538433239,0.287108659,0.285598489,0.001803001,0.00252922,0.002105242,0.001711916
UMass_CIIR,wrn_tsdm_r,0.171821306,0.764720877,0.280596736,0.333248364,0.17608587,0.610739712,0.273358254,0.295056432,0.001530723,0.003134102,0.002056858,0.001659333
UMass_CIIR,T2ELMax_1_tw,0.235125858,0.10476676,0.144947981,0.333333333,0.166825222,0.150648458,0.158324699,0.295081967,0.001448749,0.000431461,0.000664903,0.00137413
UMass_CIIR,t2LinkProb_tw,0.241212121,0.10145297,0.142831509,0.330359419,0.162667294,0.14431762,0.152944042,0.262398227,0.001421235,0.000415791,0.000643362,0.001396417
UMass_CIIR,wrt_tskq_r,0.173439513,0.755034412,0.282081806,0.333333333,0.172759499,0.591575526,0.267422761,0.295081967,0.001525582,0.003094403,0.002043628,0.001676745
UMass_CIIR,wrt_tskq_s,0.217761403,0.436910528,0.290656266,0.344889115,0.191576705,0.537300301,0.282446065,0.292170349,0.001528119,0.003093359,0.002045675,0.001677789
UMass_CIIR,wskq_tskq_r,0.180597175,0.860310986,0.298527265,0.333333333,0.203322932,0.652345983,0.310019204,0.295081967,0.001852838,0.003525865,0.002429157,0.001847379
UMass_CIIR,wskq_tskq_s,0.20398604,0.566148356,0.299912227,0.332993457,0.203567532,0.652142084,0.310280385,0.287437551,0.001855375,0.00352482,0.002431087,0.001848424
UMass_CIIR,T2ELMax_TO,0.244011976,0.083099669,0.123977943,0.333333333,0.145293391,0.123796676,0.133686383,0.295081967,0.001050863,0.000340572,0.000514426,0.001375871
UMass_CIIR,wskq_tsdm_s,0.178671016,0.865664033,0.296205844,0.333248364,0.215855729,0.590601209,0.316159856,0.285496675,0.001879478,0.003509149,0.002447884,0.001810466
UMass_CIIR,wskq_tsdm_r,0.178528284,0.866428754,0.296054351,0.333673209,0.2015998,0.661630462,0.309035897,0.295081967,0.001839194,0.003550938,0.002423266,0.00180977
CWI,RM_all_13_13,0.21534937,0.191690033,0.202832097,0.333333333,0.185616556,0.222756039,0.202497471,0.296889237,0.001232045,0.000785615,0.000959441,0.001556952
CWI,J48_13_13,0.175701256,0.260260005,0.209780152,0.333333333,0.170579036,0.27189468,0.209637458,0.295081967,0.001167134,0.001066639,0.001114626,0.001433329
CWI,J48_1213_13,0.159494598,0.222023961,0.185635124,0.333333333,0.150153212,0.239507663,0.184585352,0.295081967,0.000973163,0.000909934,0.000940487,0.001407212
CWI,RM_MB_12_13,0.188563156,0.132806526,0.155848041,0.333333333,0.133719893,0.109676272,0.120510521,0.295081967,0.001255426,0.000544289,0.000759359,0.00136612
CWI,J48_12_13,0.178013393,0.24394596,0.205828584,0.333333333,0.172014262,0.235118771,0.198676003,0.295081967,0.001220556,0.000999779,0.001099191,0.001485216
CWI,RM_MB_13_13,0.297760672,0.216925822,0.250995428,0.335457558,0.186656012,0.224687108,0.20391346,0.313881994,0.001189176,0.00088904,0.001017436,0.001611973
CWI,RM_MB_1213_13,0.218326693,0.20953352,0.21383975,0.333333333,0.203940251,0.227973022,0.215288014,0.295081967,0.00141036,0.000858744,0.001067503,0.001485216
CWI,RM_FPN_13_13,0.263108905,0.216161101,0.237335572,0.333333333,0.193503515,0.239467692,0.214045828,0.295081967,0.001401585,0.000885906,0.00108562,0.001516557
CWI,RM_all_12_13,0,0,0,0.333333333,0,0,0,0.295081967,0,0,0,0.00136612
CWI,RM_all_1213_13,0.260165527,0.184297731,0.215756491,0.333333333,0.179540538,0.206720591,0.192174275,0.295216691,0.001251188,0.000755319,0.000941981,0.001482778
CWI,RM_FPN_1213_13,0.286699507,0.222533775,0.250574053,0.333333333,0.199850852,0.241424917,0.218679469,0.295081967,0.001463555,0.000912024,0.001123766,0.001570533
CWI,RM_FPN_12_13,0.237315876,0.110884527,0.15114663,0.337326876,0.151330465,0.092605808,0.114899517,0.295081967,0.001197731,0.000454445,0.000658892,0.001419052
UAmsterdam,uva_run_wChi_c1,0.353004292,0.083864389,0.135530381,0.338006628,0.093903481,0.046541275,0.062236396,0.292349727,0.000848191,0.000343707,0.000489184,0.001417659
UAmsterdam,uva_kba_run_15,0.231209735,0.082334948,0.121428571,0.333333333,0.117226865,0.047141628,0.067242391,0.295081967,0.001079687,0.000337438,0.000514179,0.001439946
UAmsterdam,uva_kba_run_14,0.386319846,0.102217691,0.161660955,0.347353216,0.121714482,0.051370064,0.072247707,0.292349727,0.00107859,0.000418925,0.000603464,0.001465715
UAmsterdam,uva_kba_run_16,0.383732057,0.102217691,0.161433172,0.346758433,0.127036709,0.059488291,0.081031461,0.295111661,0.001019919,0.000418925,0.000593907,0.001465367
UAmsterdam,uva_kba_run_11,0.227731092,0.069079786,0.106004303,0.333333333,0.11920676,0.040274717,0.060207852,0.295081967,0.0012792,0.000283114,0.000463619,0.00144691
UAmsterdam,uva_kba_run_10,0.352732434,0.126688759,0.186421605,0.34030079,0.123324493,0.061056379,0.08167601,0.292352979,0.001099277,0.000519216,0.000705301,0.001490091
UAmsterdam,uva_kba_run_13,0.283224401,0.099413714,0.147169811,0.333333333,0.128906101,0.046924333,0.068803025,0.295081967,0.001134973,0.000407433,0.000599616,0.001445866
UAmsterdam,uva_kba_run_12,0.388942774,0.102217691,0.161889382,0.347947999,0.116520193,0.05147166,0.071402126,0.29508522,0.001026325,0.000418925,0.000594988,0.001466063
UAmsterdam,uva_run_wChi_c3,0.352625938,0.083864389,0.135502471,0.337921659,0.093898345,0.046541275,0.062235268,0.295081967,0.000848176,0.000343707,0.000489182,0.001417659
UAmsterdam,uva_run_wCon_c3,0.17926745,0.330614326,0.232478939,0.334013085,0.110593991,0.218983556,0.146965506,0.295081967,0.001037085,0.001331993,0.001166184,0.001455616
UAmsterdam,uva_run_wCon_c1,0.169261534,0.302064746,0.216953497,0.333333333,0.099006847,0.181542102,0.128133869,0.295081967,0.000941913,0.001286027,0.001087395,0.001388059
UAmsterdam,bl_na_wConcs_c3,0.239677744,0.424674994,0.306418981,0.333333333,0.129392102,0.326419012,0.185322564,0.295081967,0.001370928,0.001895087,0.001590947,0.001746043
UAmsterdam,bl_na_wConcs_c1,0.239718148,0.424929901,0.306518341,0.333333333,0.129392102,0.326419012,0.185322564,0.295081967,0.001370928,0.001895087,0.001590947,0.001746391
UAmsterdam,uva_kba_run_av,0.352732434,0.126688759,0.186421605,0.34030079,0.123324493,0.061056379,0.08167601,0.264000069,0.001099277,0.000519216,0.000705301,0.001490091
UAmsterdam,uva_kba_run_9,0.248623853,0.069079786,0.108118891,0.333333333,0.119482888,0.037734213,0.057354992,0.295081967,0.001286656,0.000283114,0.000464106,0.001432981
UAmsterdam,uva_kba_run_8,0.296906523,0.225082845,0.256053357,0.333333333,0.105087994,0.10472057,0.10490396,0.295081967,0.001067627,0.000922471,0.000989755,0.001546157
UAmsterdam,uva_kba_run_5,0.194357941,0.270456283,0.226177787,0.333758178,0.093740432,0.16013746,0.118256493,0.295081967,0.000990468,0.001159618,0.001068389,0.001450741
UAmsterdam,uva_kba_run_4,0.211943794,0.230690798,0.220920298,0.347098309,0.076087904,0.111389498,0.090415093,0.296234214,0.00090435,0.000983063,0.000942065,0.00144099
UAmsterdam,uva_kba_run_7,0.183695652,0.301554932,0.228312265,0.333333333,0.093492247,0.165524256,0.119492268,0.295081967,0.001083723,0.001264088,0.001166977,0.001409649
UAmsterdam,uva_kba_run_6,0.183072864,0.229926077,0.203841808,0.328829977,0.0955019,0.103433911,0.099309772,0.292349727,0.00102419,0.00094232,0.000981551,0.001396417
UAmsterdam,uva_kba_run_1,0.211180124,0.260005098,0.23306295,0.335797434,0.092351916,0.145252135,0.112913167,0.292457273,0.00105952,0.001102159,0.001080419,0.001431588
UAmsterdam,uva_kba_run_3,0.180174256,0.279378027,0.219068559,0.341235449,0.091082599,0.145725299,0.112099631,0.29568007,0.001103896,0.001158573,0.001130574,0.001398854
UAmsterdam,uva_kba_run_2,0.210486514,0.212847311,0.21166033,0.34454924,0.071264164,0.09982308,0.083160009,0.29510992,0.0009256,0.00088904,0.000906952,0.001427061
UAmsterdam,bl_na_wChis_c3,0.205556837,0.454499108,0.283083274,0.333333333,0.133878315,0.321361692,0.189013976,0.295081967,0.001364981,0.001862701,0.001575466,0.001593865
UAmsterdam,bl_na_wChis_c1,0.205556837,0.454499108,0.283083274,0.333333333,0.133878315,0.321361692,0.189013976,0.295081967,0.001364981,0.001862701,0.001575466,0.001593865
UAmsterdam,bsln_5_100_100,0.217763316,0.460616875,0.295720481,0.333333333,0.130861169,0.323329283,0.186315004,0.295081967,0.001321004,0.001887774,0.001554335,0.001752311
SCU,ssf_1,0.333333333,0.001019628,0.002033037,0.333333333,0.020491803,0.002890122,0.005065776,0.294073468,0.000251251,4.18E-06,8.22E-06,0.001367513
SCU,ssf_2,0.204805492,0.045628346,0.074629977,0.333333333,0.154899588,0.097120377,0.119386624,0.294073468,0.001069584,0.000187001,0.000318345,0.001367513
SCU,ssf_3,0.191434469,0.094570482,0.126599556,0.333418302,0.157205126,0.192305394,0.172992754,0.293408768,0.000987384,0.000387584,0.000556659,0.001366468
SCU,ssf_4,0.191434469,0.094570482,0.126599556,0.333418302,0.157205126,0.192305394,0.172992754,0.293408768,0.000987384,0.000387584,0.000556659,0.001366468
SCU,ssf_5,0.21875,0.001784349,0.003539823,0.333418302,0.045081967,0.002734979,0.005157094,0.293408768,0.000568317,7.31E-06,1.44E-05,0.001366468
udel_fang,UDInfoK_Ex,0.170991193,0.737445832,0.277612513,0,0.198550949,0.695140513,0.308877984,0.182883815,0.001731044,0.003022319,0.002201291,0.001678834
udel_fang,UDInfoK_Weight1,0.167379905,0.707876625,0.270741932,0,0.195879876,0.669360315,0.3030701,0.18526344,0.001729971,0.002901134,0.002167464,0.001653761
udel_fang,UDInfoK_Weight2,0.170074349,0.699719602,0.27363804,0,0.197968668,0.650468344,0.303551942,0.181703758,0.001741303,0.002867703,0.002166862,0.001619982
udel_fang,UDInfoK_Wiki1,0.170991193,0.737445832,0.277612513,0,0.198550949,0.695140513,0.308877984,0.182883815,0.001731044,0.003022319,0.002201291,0.001678834
udel_fang,UDInfoK_Wiki2,0.169486136,0.679327046,0.271288237,0,0.198674819,0.651404899,0.304483798,0.182883815,0.001692005,0.002784127,0.002104834,0.001644359
BIT,RFClassStrict,0.233586597,0.611266888,0.338008316,0.401393491,0.257006694,0.600587527,0.359972143,0.291214575,0.001967741,0.002976352,0.002369167,0.001923642
BIT,RFBurst_1,0.201148715,0.830231965,0.323837932,0.333503271,0.229759984,0.679546632,0.343410288,0.287295252,0.001933652,0.003534222,0.002499676,0.002029505
BIT,RFDiffModel,0.176307148,0.889625287,0.294291256,0.329764636,0.234757417,0.609576534,0.338971593,0.252630261,0.001789133,0.003828828,0.002438708,0.001837977
BIT,RFMultiModel_1,0.211404729,0.69742544,0.324458939,0.344124395,0.204762842,0.835439702,0.328910959,0.274758523,0.001784586,0.003845543,0.002437849,0.001992592
BIT,RFMultiModel,0.208633602,0.75274025,0.326713503,0.344804146,0.216801775,0.720225959,0.333279925,0.277245847,0.001952801,0.003399456,0.002480621,0.001969957
BIT,ECQUpdate,0.1761,0.897782309,0.294444677,0.307927606,0.227070751,0.578890661,0.326192135,0.200169047,0.001829272,0.003722268,0.002453028,0.001820913
BIT,RFBurst,0.240705734,0.58424675,0.340944589,0.342170108,0.229428807,0.677830977,0.342821219,0.272680241,0.001958945,0.003434976,0.002495004,0.002038211
BIT,ECQ,0.17435237,0.897272496,0.291970803,0.306907979,0.201156758,0.841266953,0.324678979,0.197507027,0.001786311,0.003897778,0.002449871,0.001805591
BIT,RFClassLoose,0.210659045,0.638796839,0.316834187,0.315319908,0.244005116,0.663767362,0.356835299,0.23884842,0.001907134,0.003594815,0.002492133,0.001887426
BIT,RFRankUniModel,0.207918725,0.761661993,0.32666448,0.342594953,0.220109811,0.669350511,0.331280915,0.270583034,0.00191508,0.003526909,0.002482296,0.001969261
PRIS,pris_ssf_second,0.173157971,0.607443283,0.269493921,0,0.20819782,0.577755247,0.306093043,0.167888538,0.001783307,0.002489522,0.002078053,0.001623465
PRIS,pris_expansion,0.209187209,0.538618404,0.301340559,0.10561645,0.200096323,0.544928326,0.292710193,0.189489002,0.001838367,0.002533399,0.002130635,0.001665253
PRIS,pris_ssf_0,0.233214219,0.316084629,0.268398268,0.197637862,0.184442305,0.333332894,0.237480233,0.172258312,0.001553786,0.001295429,0.001412894,0.001466411
PRIS,pris_ssf_1,0.227734507,0.34284986,0.273679927,0.17435636,0.182768652,0.361823097,0.242860528,0.166167684,0.001591889,0.001405122,0.001492686,0.001484868
PRIS,pris_ssf_2,0.173170554,0.607443283,0.269509161,0,0.208186641,0.577755247,0.306080961,0.168116225,0.001783343,0.002489522,0.002078077,0.001623813
PRIS,pris_similarity,0.220505132,0.487382106,0.303636652,0.333673209,0.227037045,0.44770903,0.301288259,0.295473242,0.001749107,0.001997468,0.001865055,0.001619286
PRIS,pris3,0.249963023,0.430792761,0.316360914,0.189820715,0.213129623,0.378213497,0.27262852,0.181626041,0.001780545,0.001764499,0.001772486,0.001578543
PRIS,pris_baseline,0.155854612,0.690797859,0.25432875,0,0.194604316,0.635215617,0.297933794,0.158234956,0.001700729,0.002831139,0.002124952,0.001614759
PRIS,pris1,0.220505132,0.487382106,0.303636652,0.333673209,0.227037045,0.44770903,0.301288259,0.295473242,0.001749107,0.001997468,0.001865055,0.001619286
PRIS,pris2,0.187239566,0.698699975,0.295334554,0,0.198908268,0.575994697,0.295701818,0.148870156,0.001791401,0.002863524,0.002203997,0.001601874
PRIS,pris_svd,0.188092529,0.379301555,0.25147879,0.040445237,0.196695521,0.402846718,0.264328816,0.150524155,0.00168764,0.001554515,0.001618344,0.001338262
PRIS,pris_ssf_fst,0.173170554,0.607443283,0.269509161,0,0.208186641,0.577755247,0.306080961,0.168116225,0.001783343,0.002489522,0.002078077,0.001623813
PRIS,pris0,0.155854612,0.690797859,0.25432875,0,0.194604316,0.635215617,0.297933794,0.158234956,0.001700729,0.002831139,0.002124952,0.001614759
PRIS,pris_keywords,0.187239566,0.698699975,0.295334554,0,0.198908268,0.575994697,0.295701818,0.148870156,0.001791401,0.002863524,0.002203997,0.001601874
PRIS,pris_merge,0.249963023,0.430792761,0.316360914,0.189820715,0.213129623,0.378213497,0.27262852,0.181626041,0.001780545,0.001764499,0.001772486,0.001578543
