team_id,system_id,micro_average_P,micro_average_R,micro_average_F,micro_average_SU,macro_average_P,macro_average_R,macro_average_F,macro_average_SU,weighted_average_P,weighted_average_R,weighted_average_F,weighted_average_SU
IRIT,sig_irit_1,0.3937007874015748,0.05060728744939271,0.08968609865470852,0.3410931174089069,0.13094729344729344,0.0228375034641118,0.03889213144315492,0.2134991708126036,0.012944039297784237,0.0012651821862348178,0.0023050619565468233,0.008881578947368421
gatordsr,gatordsr_infer,0.2558139534883721,0.011133603238866396,0.021338506304558677,0.3299595141700405,0.1575,0.0049030245272338475,0.00950999977109212,0.1844794508334843,0.015810981781376517,0.0002783400809716599,0.0005470497746171006,0.008265856950067476
gatordsr,gatordsr_new,0,0,0,0.3333333333333333,0,0,0,0.2333333333333333,0,0,0,0.008333333333333333
gatordsr,gatordsr_final,0.2564102564102564,0.010121457489878543,0.01947419668938656,0.33029689608636975,0.15416666666666665,0.004227348851558172,0.008229051825596254,0.18493913863188177,0.01598768556005398,0.00025303643724696357,0.0004981880725023314,0.008265856950067476
uiucGSLIS,static02,0.2135445111960677,0.395748987854251,0.27740333451578575,0.3333333333333333,0.1875087976010441,0.1808969441102159,0.18414353870952785,0.24004706287902375,0.014384683867644712,0.009893724696356276,0.01172384109571478,0.011049257759784076
uiucGSLIS,static03,0.1976878612716763,0.34615384615384615,0.25165562913907286,0.33400809716599195,0.15907538194647752,0.19222158747165802,0.17408474941334734,0.23352490421455938,0.014601822855256193,0.008653846153846154,0.01086719358670294,0.010323886639676113
uiucGSLIS,static01,0.20734463276836157,0.3714574898785425,0.2661348803480783,0.3333333333333333,0.15334476941910977,0.20342224862213903,0.17486895498883903,0.2333333333333333,0.01374877483570981,0.009286437246963562,0.011085388254835049,0.0106612685560054
uiucGSLIS,static04,0.1976878612716763,0.34615384615384615,0.25165562913907286,0.33400809716599195,0.15907538194647752,0.19222158747165802,0.17408474941334734,0.23352490421455938,0.014601822855256193,0.008653846153846154,0.01086719358670294,0.010323886639676113
uiucGSLIS,bayes07,0.20752628666297732,0.37955465587044535,0.26833631484794274,0.3333333333333333,0.14242687436518214,0.1964538288384851,0.16513365638126498,0.24644164236289812,0.013359176707784009,0.009488866396761135,0.011096218820216492,0.010560053981106612
uiucGSLIS,bayes06,0.2135445111960677,0.395748987854251,0.27740333451578575,0.3333333333333333,0.1875087976010441,0.1808969441102159,0.18414353870952785,0.24004706287902375,0.014384683867644712,0.009893724696356276,0.01172384109571478,0.011049257759784076
uiucGSLIS,bayes05,0.2135445111960677,0.395748987854251,0.27740333451578575,0.3333333333333333,0.1875087976010441,0.1808969441102159,0.18414353870952785,0.24004706287902375,0.014384683867644712,0.009893724696356276,0.01172384109571478,0.011049257759784076
uiucGSLIS,bayes04,0.2080391091797936,0.3876518218623482,0.27076705549664193,0.3333333333333333,0.1406301435288194,0.19810076656365233,0.16449009172153928,0.24663607251100816,0.013237766973191106,0.009691295546558704,0.011190262314751514,0.010610661268556006
uiucGSLIS,bayes03,0.20773480662983426,0.3805668016194332,0.26876340243030733,0.3333333333333333,0.14122147771100735,0.19570095295694223,0.16405662105215696,0.24654028707039513,0.013284255896301026,0.009514170040485829,0.011087490847760458,0.010602226720647773
uiucGSLIS,bayes02,0.20390070921985815,0.3491902834008097,0.2574626865671642,0.3333333333333333,0.1522112079916133,0.18718122633376733,0.16789461220752774,0.24443300737690854,0.013778486355173942,0.008729757085020244,0.010687892122682388,0.010737179487179489
uiucGSLIS,bayes01,0.2084491384102279,0.37955465587044535,0.2691065662002153,0.3333333333333333,0.14314735319272592,0.1964538288384851,0.16561688893192023,0.24720792588780235,0.013422619681464482,0.009488866396761135,0.011118043100049912,0.01062753036437247
uiucGSLIS,bayes09,0.1253841425937308,0.20647773279352227,0.1560229445506692,0.3333333333333333,0.0948252285710911,0.17274049893627202,0.12243838138549003,0.2333333333333333,0.003868633469243336,0.005161943319838056,0.004422678010469343,0.008333333333333333
uiucGSLIS,bayes08,0.2096505823627288,0.3825910931174089,0.2708706556789681,0.3333333333333333,0.14209216037256567,0.19627566560062037,0.16484565737621582,0.24701921427346027,0.01332924626777596,0.009564777327935224,0.011137515602488685,0.010644399460188934
RetrieWin,Submission_2,0.38461538461538464,0.005060728744939271,0.00999000999000999,0.33400809716599195,0.1,0.010862068965517242,0.01959564541213064,0.2333333333333333,0.004655870445344129,0.00012651821862348178,0.0002463423516055095,0.008375506072874494
UMass_CIIR,T2ELMaxTO_1,0,0,0,0.3333333333333333,0,0,0,0.2333333333333333,0,0,0,0.008333333333333333
UMass_CIIR,T2ELMax_1,0,0,0,0.3333333333333333,0,0,0,0.2333333333333333,0,0,0,0.008333333333333333
UMass_CIIR,wsdm_tsdm_r,0.18014477766287487,0.881578947368421,0.2991585093594367,0.3350202429149798,0.15215918990943839,0.5215044092510348,0.23558253272026752,0.23290364096815708,0.012008636504420654,0.02203947368421053,0.015546473901556003,0.012044534412955466
UMass_CIIR,wsdm_tsdm_s,0.18059019118869493,0.8795546558704453,0.2996551724137931,0.3333333333333333,0.26580481361695724,0.31628707396783035,0.2888568919738679,0.2396021220159151,0.012428858238494853,0.021229757085020246,0.015678698527033897,0.01206140350877193
UMass_CIIR,wrm_tsdm_r,0.18014477766287487,0.881578947368421,0.2991585093594367,0.3350202429149798,0.15215918990943839,0.5215044092510348,0.23558253272026752,0.23290364096815708,0.012008636504420654,0.02203947368421053,0.015546473901556003,0.012044534412955466
UMass_CIIR,wrm_tsdm_s,0.18059019118869493,0.8795546558704453,0.2996551724137931,0.3333333333333333,0.26580481361695724,0.31628707396783035,0.2888568919738679,0.2396021220159151,0.012428858238494853,0.021229757085020246,0.015678698527033897,0.01206140350877193
UMass_CIIR,wrm_tskq_s,0.1936,0.8572874493927125,0.3158679843371247,0.35829959514170046,0.2448511142018961,0.24120539558248125,0.24301458234179135,0.2837926568098982,0.01240055517828691,0.02140688259109312,0.015704072611287263,0.012972334682860999
UMass_CIIR,T2ELMax_tw,0.17842323651452283,0.08704453441295547,0.11700680272108843,0.3333333333333333,0.17785314235842406,0.15832003204718328,0.16751910825522595,0.2333333333333333,0.011029839304129914,0.0021761133603238865,0.0036350547789783944,0.008468286099865049
UMass_CIIR,wrtn_tsdm_r,0.18014477766287487,0.881578947368421,0.2991585093594367,0.3350202429149798,0.15215918990943839,0.5215044092510348,0.23558253272026752,0.23290364096815708,0.012008636504420654,0.02203947368421053,0.015546473901556003,0.012044534412955466
UMass_CIIR,wrtn_tsdm_s,0.18059019118869493,0.8795546558704453,0.2996551724137931,0.3333333333333333,0.26580481361695724,0.31628707396783035,0.2888568919738679,0.2396021220159151,0.012428858238494853,0.021229757085020246,0.015678698527033897,0.01206140350877193
UMass_CIIR,T2ELMax_TO_1_tw,0.17842323651452283,0.08704453441295547,0.11700680272108843,0.3333333333333333,0.17785314235842406,0.15832003204718328,0.16751910825522595,0.2333333333333333,0.011029839304129914,0.0021761133603238865,0.0036350547789783944,0.008468286099865049
UMass_CIIR,wrtn_tskq_s,0.1936,0.8572874493927125,0.3158679843371247,0.35829959514170046,0.2448511142018961,0.24120539558248125,0.24301458234179135,0.2837926568098982,0.01240055517828691,0.02140688259109312,0.015704072611287263,0.012972334682860999
UMass_CIIR,wrtn_tskq_r,0.19355575868372943,0.8572874493927125,0.31580909768829235,0.3316464237516869,0.1626702949586643,0.46486908729313225,0.24100604260338404,0.2398262548262548,0.012339117678931602,0.021432186234817817,0.015661478084684016,0.012955465587044534
UMass_CIIR,T2ELMax_TO_tw,0.17842323651452283,0.08704453441295547,0.11700680272108843,0.3333333333333333,0.17785314235842406,0.15832003204718328,0.16751910825522595,0.2333333333333333,0.011029839304129914,0.0021761133603238865,0.0036350547789783944,0.008468286099865049
UMass_CIIR,top2LinkedProb,0,0,0,0.3333333333333333,0,0,0,0.2333333333333333,0,0,0,0.008333333333333333
UMass_CIIR,wrm_trm_r,0.21286967825804354,0.6629554655870445,0.3222632226322263,0.32962213225371123,0.1459785433804872,0.3900709103761832,0.21245048535265754,0.23234005895296214,0.013158837050392554,0.016573886639676114,0.014670238479095253,0.01090587044534413
UMass_CIIR,wrm_trm_s,0.27811634349030473,0.5080971659919028,0.359470103831006,0.30195681511470984,0.24120641188406888,0.32120746511649334,0.27551702864916733,0.21999926318891835,0.013721878300985105,0.016017206477732797,0.014780963142919898,0.012980769230769231
UMass_CIIR,wrt_tsdm_s,0.18059019118869493,0.8795546558704453,0.2996551724137931,0.3333333333333333,0.26580481361695724,0.31628707396783035,0.2888568919738679,0.2396021220159151,0.012428858238494853,0.021229757085020246,0.015678698527033897,0.01206140350877193
UMass_CIIR,wrt_tsdm_r,0.18014477766287487,0.881578947368421,0.2991585093594367,0.3350202429149798,0.15215918990943839,0.5215044092510348,0.23558253272026752,0.23290364096815708,0.012008636504420654,0.02203947368421053,0.015546473901556003,0.012044534412955466
UMass_CIIR,wrn_tskq_s,0.1936,0.8572874493927125,0.3158679843371247,0.35829959514170046,0.2448511142018961,0.24120539558248125,0.24301458234179135,0.2837926568098982,0.01240055517828691,0.02140688259109312,0.015704072611287263,0.012972334682860999
UMass_CIIR,T2ELMax,0,0,0,0.3333333333333333,0,0,0,0.2333333333333333,0,0,0,0.008333333333333333
UMass_CIIR,wrm_tskq_r,0.19355575868372943,0.8572874493927125,0.31580909768829235,0.3316464237516869,0.1626702949586643,0.46486908729313225,0.24100604260338404,0.2398262548262548,0.012339117678931602,0.021432186234817817,0.015661478084684016,0.012955465587044534
UMass_CIIR,wrn_tsdm_s,0.18059019118869493,0.8795546558704453,0.2996551724137931,0.3333333333333333,0.26580481361695724,0.31628707396783035,0.2888568919738679,0.2396021220159151,0.012428858238494853,0.021229757085020246,0.015678698527033897,0.01206140350877193
UMass_CIIR,wrn_tsdm_r,0.18014477766287487,0.881578947368421,0.2991585093594367,0.3350202429149798,0.15215918990943839,0.5215044092510348,0.23558253272026752,0.23290364096815708,0.012008636504420654,0.02203947368421053,0.015546473901556003,0.012044534412955466
UMass_CIIR,T2ELMax_1_tw,0.17842323651452283,0.08704453441295547,0.11700680272108843,0.3333333333333333,0.17785314235842406,0.15832003204718328,0.16751910825522595,0.2333333333333333,0.011029839304129914,0.0021761133603238865,0.0036350547789783944,0.008468286099865049
UMass_CIIR,t2LinkProb_tw,0.17842323651452283,0.08704453441295547,0.11700680272108843,0.3333333333333333,0.17785314235842406,0.15832003204718328,0.16751910825522595,0.2333333333333333,0.011029839304129914,0.0021761133603238865,0.0036350547789783944,0.008468286099865049
UMass_CIIR,wrt_tskq_r,0.19355575868372943,0.8572874493927125,0.31580909768829235,0.3316464237516869,0.1626702949586643,0.46486908729313225,0.24100604260338404,0.2398262548262548,0.012339117678931602,0.021432186234817817,0.015661478084684016,0.012955465587044534
UMass_CIIR,wrt_tskq_s,0.1936,0.8572874493927125,0.3158679843371247,0.35829959514170046,0.2448511142018961,0.24120539558248125,0.24301458234179135,0.2837926568098982,0.01240055517828691,0.02140688259109312,0.015704072611287263,0.012972334682860999
UMass_CIIR,wskq_tskq_r,0.19355575868372943,0.8572874493927125,0.31580909768829235,0.3316464237516869,0.1626702949586643,0.46486908729313225,0.24100604260338404,0.2398262548262548,0.012339117678931602,0.021432186234817817,0.015661478084684016,0.012955465587044534
UMass_CIIR,wskq_tskq_s,0.1936,0.8572874493927125,0.3158679843371247,0.35829959514170046,0.2448511142018961,0.24120539558248125,0.24301458234179135,0.2837926568098982,0.01240055517828691,0.02140688259109312,0.015704072611287263,0.012972334682860999
UMass_CIIR,T2ELMax_TO,0,0,0,0.3333333333333333,0,0,0,0.2333333333333333,0,0,0,0.008333333333333333
UMass_CIIR,wskq_tsdm_s,0.18059019118869493,0.8795546558704453,0.2996551724137931,0.3333333333333333,0.26580481361695724,0.31628707396783035,0.2888568919738679,0.2396021220159151,0.012428858238494853,0.021229757085020246,0.015678698527033897,0.01206140350877193
UMass_CIIR,wskq_tsdm_r,0.18014477766287487,0.881578947368421,0.2991585093594367,0.3350202429149798,0.15215918990943839,0.5215044092510348,0.23558253272026752,0.23290364096815708,0.012008636504420654,0.02203947368421053,0.015546473901556003,0.012044534412955466
CWI,RM_all_13_13,0,0,0,0.3333333333333333,0,0,0,0.2333333333333333,0,0,0,0.008333333333333333
CWI,J48_13_13,0,0,0,0.3333333333333333,0,0,0,0.2333333333333333,0,0,0,0.008333333333333333
CWI,J48_1213_13,0,0,0,0.3333333333333333,0,0,0,0.2333333333333333,0,0,0,0.008333333333333333
CWI,RM_MB_12_13,0.5,0.0010121457489878543,0.00202020202020202,0.3336707152496626,0.025,0.00028735632183908046,0.0005681818181818183,0.23342911877394634,0.002201417004048583,2.5303643724696355e-05,5.003220463746779e-05,0.008341767881241566
CWI,J48_12_13,0,0,0,0.3333333333333333,0,0,0,0.2333333333333333,0,0,0,0.008333333333333333
CWI,RM_MB_13_13,0,0,0,0.3333333333333333,0,0,0,0.2333333333333333,0,0,0,0.008333333333333333
CWI,RM_MB_1213_13,0,0,0,0.3333333333333333,0,0,0,0.2333333333333333,0,0,0,0.008333333333333333
CWI,RM_FPN_13_13,0,0,0,0.3333333333333333,0,0,0,0.2333333333333333,0,0,0,0.008333333333333333
CWI,RM_all_12_13,0,0,0,0.3333333333333333,0,0,0,0.2333333333333333,0,0,0,0.008333333333333333
CWI,RM_all_1213_13,0,0,0,0.3333333333333333,0,0,0,0.2333333333333333,0,0,0,0.008333333333333333
CWI,RM_FPN_1213_13,0,0,0,0.3333333333333333,0,0,0,0.2333333333333333,0,0,0,0.008333333333333333
CWI,RM_FPN_12_13,0,0,0,0.3333333333333333,0,0,0,0.2333333333333333,0,0,0,0.008333333333333333
UAmsterdam,uva_run_wChi_c1,0.762214983713355,0.23684210526315788,0.3613899613899614,0.4665991902834008,0.07428571428571429,0.034645736833076,0.04725326397778942,0.2333333333333333,0.012310584152689416,0.005921052631578948,0.007996168150569144,0.01170715249662618
UAmsterdam,uva_kba_run_15,0.7774086378737541,0.23684210526315788,0.3630721489526764,0.4686234817813765,0.07428571428571429,0.034645736833076,0.04725326397778942,0.2334991708126036,0.012310584152689416,0.005921052631578948,0.007996168150569144,0.011757759784075573
UAmsterdam,uva_kba_run_14,0.8210227272727273,0.2925101214574899,0.43134328358208956,0.507085020242915,0.08622577756065787,0.04440641619488763,0.05862226844711212,0.23862341452333646,0.01230292948701467,0.007312753036437247,0.009173097582067462,0.012769905533063428
UAmsterdam,uva_kba_run_16,0.8192090395480226,0.2935222672064777,0.4321907600596125,0.5074224021592443,0.08622647631408177,0.04453079430434037,0.05873070709063088,0.23870633326297164,0.012303071642316494,0.007338056680161945,0.009193019420181596,0.012786774628879892
UAmsterdam,uva_kba_run_11,0.7677165354330708,0.19736842105263158,0.3140096618357488,0.4450067476383266,0.07352941176470588,0.029469034139646594,0.042075212427466036,0.2334991708126036,0.012243986663491309,0.00493421052631579,0.007033847290438209,0.011133603238866396
UAmsterdam,uva_kba_run_10,0.7941176470588235,0.35526315789473684,0.4909090909090909,0.5394736842105263,0.09721674306616661,0.05960113226968605,0.073897544522974,0.24773404812370162,0.012633031297081859,0.008881578947368423,0.010430239129110048,0.013714574898785425
UAmsterdam,uva_kba_run_13,0.7874659400544959,0.2925101214574899,0.4265682656826569,0.5020242914979757,0.08210908567935857,0.046525132955910105,0.05939533304045701,0.2355919776086462,0.012285137829847139,0.007312753036437247,0.009168147693160149,0.01266025641025641
UAmsterdam,uva_kba_run_12,0.830945558739255,0.2935222672064777,0.4338070306656694,0.5091093117408907,0.08622647631408177,0.04453079430434037,0.05873070709063088,0.23870633326297164,0.012303071642316494,0.007338056680161945,0.009193019420181596,0.012786774628879892
UAmsterdam,uva_run_wChi_c3,0.762214983713355,0.23684210526315788,0.3613899613899614,0.4665991902834008,0.07428571428571429,0.034645736833076,0.04725326397778942,0.2333333333333333,0.012310584152689416,0.005921052631578948,0.007996168150569144,0.01170715249662618
UAmsterdam,uva_run_wCon_c3,0.2633333333333333,0.5597165991902834,0.358160621761658,0.34176788124156543,0.11023142925279729,0.09093465218006583,0.09965752284895009,0.23398953508320464,0.010048952009997841,0.013992914979757085,0.011697438570097689,0.012651821862348178
UAmsterdam,uva_run_wCon_c1,0.2641330166270784,0.562753036437247,0.35952150016165535,0.33771929824561403,0.07379338783437119,0.1476008899566999,0.09839432008763847,0.23387230514096183,0.010184689257935696,0.014068825910931176,0.011815740450749887,0.012626518218623484
UAmsterdam,bl_na_wConcs_c3,0.2608101957214383,0.5799595141700404,0.35981161695447406,0.3333333333333333,0.07332150723702538,0.1781554427923943,0.10388725954000821,0.2333333333333333,0.010157639993814364,0.014498987854251012,0.011946118488358042,0.012516869095816466
UAmsterdam,bl_na_wConcs_c1,0.2608101957214383,0.5799595141700404,0.35981161695447406,0.3333333333333333,0.07332150723702538,0.1781554427923943,0.10388725954000821,0.2333333333333333,0.010157639993814364,0.014498987854251012,0.011946118488358042,0.012516869095816466
UAmsterdam,uva_kba_run_av,0.7941176470588235,0.35526315789473684,0.4909090909090909,0.5394736842105263,0.09721674306616661,0.05960113226968605,0.073897544522974,0.24773404812370162,0.012633031297081859,0.008881578947368423,0.010430239129110048,0.013714574898785425
UAmsterdam,uva_kba_run_9,0.7677165354330708,0.19736842105263158,0.3140096618357488,0.4450067476383266,0.07352941176470588,0.029469034139646594,0.042075212427466036,0.23341625207296846,0.012243986663491309,0.00493421052631579,0.007033847290438209,0.011133603238866396
UAmsterdam,uva_kba_run_8,0.5413363533408834,0.48380566801619435,0.5109567076429717,0.5192307692307693,0.0974621752391564,0.1342931892262824,0.11295105398735214,0.2490440258583137,0.012566129708156648,0.012095141700404858,0.012326138172507736,0.013950742240215926
UAmsterdam,uva_kba_run_5,0.4962894248608534,0.541497975708502,0.5179090029041625,0.5111336032388664,0.07193386228988917,0.12396122834105336,0.09103862582825091,0.23961026611210062,0.010207447810971897,0.013714574898785425,0.011703927316473779,0.014245951417004049
UAmsterdam,uva_kba_run_4,0.5481997677119629,0.4777327935222672,0.5105462412114657,0.5205802968960863,0.08252445993777655,0.1552847829816435,0.1077737155612338,0.2453924765441293,0.010902526661111807,0.012171052631578947,0.011501919500770275,0.013596491228070176
UAmsterdam,uva_kba_run_7,0.26342197691921726,0.5313765182186235,0.35223079503522303,0.34041835357624833,0.0715531362364222,0.12411444288172993,0.09077413519857049,0.2410384857322582,0.010160932671671319,0.013841093117408908,0.011718878773333285,0.012634952766531714
UAmsterdam,uva_kba_run_6,0.25412371134020617,0.49898785425101216,0.3367486338797814,0.3333333333333333,0.07268492075819147,0.13209813003945786,0.09377282032692016,0.2333333333333333,0.011221505047071778,0.012474696356275303,0.011814962722494283,0.012415654520917679
UAmsterdam,uva_kba_run_1,0.587709497206704,0.5323886639676113,0.5586829527349974,0.5637651821862347,0.06861412402516562,0.10820638188368503,0.08397765936388457,0.24690584500032808,0.010645167233115541,0.013360323886639677,0.011849195782112189,0.014347165991902836
UAmsterdam,uva_kba_run_3,0.30984274898078046,0.5384615384615384,0.3933456561922366,0.3650472334682861,0.0842636383161512,0.0987107565620175,0.09091684652810303,0.23846557442671695,0.010203294651403459,0.01361336032388664,0.011664201099982448,0.012584345479082323
UAmsterdam,uva_kba_run_2,0.5752895752895753,0.4524291497975709,0.5065155807365439,0.5236167341430499,0.07674822858656816,0.11764282038085436,0.09289396932748191,0.23958226110825181,0.011844326375244955,0.011411943319838056,0.011624115391518374,0.013554318488529015
UAmsterdam,bl_na_wChis_c3,0.24331210191082803,0.5799595141700404,0.3428058629973078,0.3333333333333333,0.07619319323101763,0.18696903216319483,0.10826605204821277,0.2333333333333333,0.010513317828459112,0.014498987854251012,0.01218859783950897,0.012660256410256409
UAmsterdam,bl_na_wChis_c1,0.24331210191082803,0.5799595141700404,0.3428058629973078,0.3333333333333333,0.07619319323101763,0.18696903216319483,0.10826605204821277,0.2333333333333333,0.010513317828459112,0.014498987854251012,0.01218859783950897,0.012660256410256409
UAmsterdam,bsln_5_100_100,0.2608101957214383,0.5799595141700404,0.35981161695447406,0.3333333333333333,0.07332078396203623,0.1781554427923943,0.1038865335401881,0.2333333333333333,0.010157560565336303,0.014498987854251012,0.011946063557593036,0.012525303643724697
SCU,ssf_1,0,0,0,0.3333333333333333,0,0,0,0.2333333333333333,0,0,0,0.008333333333333333
SCU,ssf_2,0.05,0.0020242914979757085,0.003891050583657588,0.3333333333333333,0.05625,0.005961538461538462,0.010780525502318393,0.2333333333333333,0.001347419028340081,5.060728744939271e-05,9.755069888434975e-05,0.008341767881241566
SCU,ssf_3,0.11267605633802817,0.008097165991902834,0.015108593012275733,0.3333333333333333,0.05383333333333333,0.0728846153846154,0.06192685147713477,0.2333333333333333,0.0010315452091767881,0.00020242914979757084,0.00033844272071418885,0.008333333333333333
SCU,ssf_4,0.11267605633802817,0.008097165991902834,0.015108593012275733,0.3333333333333333,0.05383333333333333,0.0728846153846154,0.06192685147713477,0.2333333333333333,0.0010315452091767881,0.00020242914979757084,0.00033844272071418885,0.008333333333333333
SCU,ssf_5,0,0,0,0.3333333333333333,0,0,0,0.2333333333333333,0,0,0,0.008333333333333333
udel_fang,UDInfoK_Ex,0.1629332206255283,0.7803643724696356,0.26958041958041956,0,0.154311495569854,0.5878014458917369,0.24444936921604962,0.13772551917688305,0.011470328867580934,0.01950910931174089,0.014446737117951972,0.012786774628879893
udel_fang,UDInfoK_Weight1,0.1629332206255283,0.7803643724696356,0.26958041958041956,0,0.154311495569854,0.5878014458917369,0.24444936921604962,0.13772551917688305,0.011470328867580934,0.01950910931174089,0.014446737117951972,0.012786774628879893
udel_fang,UDInfoK_Weight2,0.1629332206255283,0.7803643724696356,0.26958041958041956,0,0.154311495569854,0.5878014458917369,0.24444936921604962,0.13772551917688305,0.011470328867580934,0.01950910931174089,0.014446737117951972,0.012786774628879893
udel_fang,UDInfoK_Wiki1,0.1629332206255283,0.7803643724696356,0.26958041958041956,0,0.154311495569854,0.5878014458917369,0.24444936921604962,0.13772551917688305,0.011470328867580934,0.01950910931174089,0.014446737117951972,0.012786774628879893
udel_fang,UDInfoK_Wiki2,0.1629332206255283,0.7803643724696356,0.26958041958041956,0,0.154311495569854,0.5878014458917369,0.24444936921604962,0.13772551917688305,0.011470328867580934,0.01950910931174089,0.014446737117951972,0.012786774628879893
BIT,RFClassStrict,0.8311111111111111,0.5678137651821862,0.6746843054720385,0.6737516869095815,0.24899084721449974,0.4825077471567352,0.328476400847721,0.2929540128958637,0.01568352114449618,0.020369433198380568,0.017721956055527698,0.017181174089068826
BIT,RFBurst_1,0.546112115732369,0.611336032388664,0.576886341929322,0.5715249662618084,0.23762970371782155,0.44815249686433256,0.31057774599536486,0.24789758963305855,0.01682694043943907,0.020318825910931173,0.018408755936147877,0.01788124156545209
BIT,RFDiffModel,0.3127863390254061,0.7601214574898786,0.443198583652995,0.3350202429149798,0.20465441668554157,0.4938002247642312,0.2893771218945514,0.20780569228944706,0.014070182384675415,0.019711538461538464,0.016419823164069165,0.014979757085020246
BIT,RFMultiModel_1,0.5678048780487804,0.5890688259109311,0.5782414307004471,0.5786099865047234,0.14782386125968366,0.6265126478703754,0.23920741859447017,0.20750871027359832,0.015352534598958991,0.019078947368421053,0.01701409192104489,0.017602901484480432
BIT,RFMultiModel,0.5383920505871725,0.6032388663967612,0.5689737470167063,0.565114709851552,0.22271358298977964,0.5084355411026006,0.30974666411280644,0.21781995282310726,0.015625486631688806,0.021609311740890688,0.018136583329853104,0.017282388663967613
BIT,ECQUpdate,0.255249343832021,0.3937246963562753,0.30971337579617836,0.3073549257759784,0.22850909261714963,0.35162586099560017,0.27700350043194744,0.19511549787469964,0.01194490008431722,0.024013157894736844,0.015953852231321782,0.012685560053981106
BIT,RFBurst,0.687960687960688,0.5668016194331984,0.6215316315205328,0.625506072874494,0.2665875016875808,0.35995379622004564,0.3063139926377533,0.24670551268649482,0.016402344843957226,0.020495951417004044,0.018222069694983578,0.017805330634278003
BIT,ECQ,0.18387909319899245,0.9605263157894737,0.30866807610993663,0.3117408906882591,0.20921878659389925,0.34035225619315734,0.25914060425785373,0.17456284031653846,0.01194490008431722,0.024013157894736844,0.015953852231321782,0.012685560053981106
