team_id,system_id,micro_average_P,micro_average_R,micro_average_F,micro_average_SU,macro_average_P,macro_average_R,macro_average_F,macro_average_SU,weighted_average_P,weighted_average_R,weighted_average_F,weighted_average_SU
WiscDEFT,baseline2,0.6923076923076923,0.0006237870806764625,0.001246451076795236,0.3336567784862767,0.0661764705882353,0.001233550402183593,0.0024219547987030256,0.32896504369905466,0.0005422462858167942,2.293334855428171e-06,4.567352898784415e-06,0.001226679332670135
WiscDEFT,baseline,0.6153846153846154,0.0005544774050457444,0.0011079565127068763,0.33358746881064594,0.05882352941176471,0.0013291714701221256,0.0025996025421877907,0.3291578368862725,0.00030705205564343847,2.0385198714917075e-06,4.050150775181381e-06,0.0012264245176861984
IRIT,sig_irit_3,0.43867243867243866,0.021070141391738288,0.04020898088750744,0.3383929396543757,0.23858218991459523,0.03736498671676976,0.06461106408728103,0.33125992813939686,0.001671945680650709,7.746375511668485e-05,0.00014806732846677772,0.0012505470028321836
IRIT,sig_irit_2,0.7333333333333333,0.03583310230108123,0.06832749620035683,0.3528786618611958,0.3444622022495496,0.0440908323750495,0.07817530100414133,0.3442949239371121,0.002121767158861401,0.0001317393466951516,0.0002480758042263519,0.0012973480215485143
IRIT,sig_irit_1,0.5739268680445151,0.025020792902689215,0.04795111908082619,0.343822197578782,0.29775407038093366,0.03143964581812246,0.05687400489759229,0.33377501021751166,0.001702944698566093,9.198820920106328e-05,0.00017454784244209823,0.0012697430649553974
gatordsr,gatordsr_infer,0.6954177897574124,0.017881896312725257,0.03486722075815933,0.3426439330930598,0.30672792442335767,0.020625490557213286,0.03865188887186699,0.3298462274115981,0.0021012360768481236,6.574226585560757e-05,0.0001274955250518899,0.0012603998488777267
gatordsr,gatordsr_new,0,0,0,0.3333333333333333,0,0,0,0.328431372549019,0,0,0,0.0012254901960784314
gatordsr,gatordsr_final,0.7052341597796143,0.01774327696146382,0.034615644648772904,0.34269013954348027,0.32121491581389006,0.019808782766050234,0.03731633030237001,0.33037755528948853,0.0021455979236564672,6.523263588773464e-05,0.0001266157711735425,0.001260229972221769
uiucGSLIS,static02,0.6385833434062613,0.3661630163570834,0.46544205101096864,0.5087561223546807,0.574330402474415,0.33256119684792074,0.4212190435455837,0.47791110043675467,0.002552374242128742,0.0013461875601363368,0.0017626882054658254,0.001919776088977316
uiucGSLIS,static03,0.6114011570481163,0.3003188245079013,0.40278875203346504,0.46991960077626843,0.5525406926790146,0.3009080555311293,0.38962842416619625,0.4607320645663133,0.00252718462492631,0.0011041133253966958,0.0015368048881092729,0.0017750411781014045
uiucGSLIS,static01,0.6259742698844962,0.46201829775436654,0.5316425409738006,0.549325385823861,0.5514705574052937,0.4340940122438838,0.4857927613685392,0.5061777566277922,0.0025099510162806373,0.0016985966829204655,0.002026064464640118,0.0020801396522013298
uiucGSLIS,static04,0.6114011570481163,0.3003188245079013,0.40278875203346504,0.46991960077626843,0.5525406926790146,0.3009080555311293,0.38962842416619625,0.4607320645663133,0.00252718462492631,0.0011041133253966958,0.0015368048881092729,0.0017750411781014045
uiucGSLIS,bayes07,0.609900696605899,0.28520931522040477,0.38866587957497045,0.4626651880602532,0.5934566028695957,0.29909408655398556,0.3977350813752529,0.45757962081492126,0.0025896016555543937,0.0010485636588985466,0.0014927096227600363,0.001747691036492225
uiucGSLIS,bayes06,0.6385833434062613,0.3661630163570834,0.46544205101096864,0.5087561223546807,0.574330402474415,0.33256119684792074,0.4212190435455837,0.47791110043675467,0.002552374242128742,0.0013461875601363368,0.0017626882054658254,0.001919776088977316
uiucGSLIS,bayes05,0.6385833434062613,0.3661630163570834,0.46544205101096864,0.5087561223546807,0.574330402474415,0.33256119684792074,0.4212190435455837,0.47791110043675467,0.002552374242128742,0.0013461875601363368,0.0017626882054658254,0.001919776088977316
uiucGSLIS,bayes04,0.6141685309470545,0.2854172442472969,0.3897222353664884,0.4638434525459754,0.594533735661128,0.2974162969019883,0.39648862736293655,0.46067659764104124,0.002598881947401077,0.0010493281038503565,0.0014950234924449226,0.001753127089482869
uiucGSLIS,bayes03,0.6114101184068891,0.275575270307735,0.37991495867373754,0.4586683300988818,0.5936311678782858,0.2866964877610438,0.38665596784549683,0.4586505118294878,0.002551338312491208,0.0010131443761313788,0.0014503501847040001,0.001728749789352947
uiucGSLIS,bayes02,0.5673830086362723,0.1957998336567785,0.2911320657494718,0.4141022086683301,0.6057492715913906,0.23351959624809426,0.33708941377449664,0.4385275812702396,0.002633796999584404,0.0007198523296205092,0.001130675702666762,0.0015616760982186061
uiucGSLIS,bayes01,0.6160579535164503,0.28292209592459105,0.38776479528830626,0.46317345901487844,0.5974641885340755,0.29833960985138097,0.39796043113166124,0.45975279311835887,0.0026002322253130235,0.0010401547644286436,0.0014859101218643602,0.0017508337546274415
uiucGSLIS,bayes09,0.5914089347079038,0.23856390352093151,0.33998419596997237,0.43743646613067183,0.5503337766628822,0.25719895078158045,0.35056231190851045,0.44077696974991015,0.0024570145359106284,0.0008770731747093072,0.001292696369356975,0.001655448012307225
uiucGSLIS,bayes08,0.6054548272121494,0.2707929026892154,0.3742157942627269,0.45504112374087424,0.605034516030644,0.28533935873883914,0.3877925121370934,0.4576436733705748,0.0025877014979934533,0.000995562142239763,0.0014379168855416585,0.001718302375011553
RetrieWin,Submission_2,0.7948717948717948,0.008594399778209038,0.0170049369171695,0.33832362997874504,0.26627275910364145,0.02097783125170493,0.03889165206234782,0.3393714711861967,0.0012707711220751128,3.159705800812146e-05,6.166094883658289e-05,0.001243836874921857
UMass_CIIR,T2ELMaxTO_1,0.6193458594293667,0.06168561131133906,0.11219665931295304,0.3620737454948711,0.41124942882916066,0.13218929580177013,0.2000695568124141,0.3732354276517582,0.0018489996995659918,0.00022678533570345252,0.00040401680372190017,0.0013356552074669623
UMass_CIIR,T2ELMax_1,0.5983127839065542,0.06390352093152205,0.11547373035255809,0.3620737454948711,0.4128652266149882,0.13815570789641038,0.20703274259219873,0.37118021989962807,0.001868026493122688,0.0002349394151894193,0.00041738484691350653,0.0013370991590426022
UMass_CIIR,wsdm_tsdm_r,0.5176974127152063,0.7461186581646798,0.6112656862188405,0.5990435264762961,0.5434079736665104,0.7556437878398655,0.6321886036128245,0.5122643716623474,0.0025825819741001105,0.0027430833020760277,0.002660414097403841,0.0024481774273335624
UMass_CIIR,wsdm_tsdm_s,0.5493957622066873,0.7026614915442195,0.6166479121681214,0.6096710100730062,0.543933183750544,0.7556437878398655,0.6325438820265594,0.5141228637114916,0.0025827457837326413,0.0027430833020760277,0.002660501010722367,0.002448262365661541
UMass_CIIR,wrm_tsdm_r,0.4754193849021435,0.2828527862489604,0.35468451242829824,0.4178680343775991,0.46225946636030407,0.3097305221985199,0.37092674264927056,0.39091743686645675,0.0021403822353610966,0.0010398999494447075,0.0013997395507721379,0.0015972652576417322
UMass_CIIR,wrm_tsdm_s,0.47558559608437245,0.2828527862489604,0.3547307575296624,0.42253488587006743,0.46311954722827114,0.3094310430960699,0.37098816924561584,0.39832445955587736,0.0021403822353610966,0.0010398999494447075,0.0013997395507721379,0.0016071181036872754
UMass_CIIR,wrm_tskq_s,0.474726609963548,0.2707929026892154,0.34486715508871035,0.4207790407540893,0.4622498700778932,0.29885832917015454,0.36301599159511233,0.3966643409879506,0.0021458225575332187,0.0009955621422397627,0.0013601006603225399,0.0015762005523029842
UMass_CIIR,T2ELMax_tw,0.5538250114521301,0.08379539783753812,0.14556619107820118,0.3676878292209593,0.48566786014209723,0.18958868288109273,0.2727174756716332,0.3689670572357708,0.002329004841771445,0.00030807131557918413,0.0005441629613880119,0.0013647890539636978
UMass_CIIR,wrtn_tsdm_r,0.5192175157716163,0.6788189631272525,0.5883872518097985,0.5763561593198411,0.4862003819453618,0.6990295989007741,0.5735063463953843,0.4847278155171957,0.0023827653347701662,0.0024956579526737234,0.002437905407831148,0.002327734878259595
UMass_CIIR,wrtn_tsdm_s,0.5196348970494588,0.6786803437759912,0.588603029574417,0.5804685334072636,0.49441757609241815,0.6963061861155856,0.578246655830633,0.48944815470615505,0.0023846865852951526,0.0024946386927379768,0.0024384237929423393,0.0023323215479704503
UMass_CIIR,T2ELMax_TO_1_tw,0.5961742826780021,0.07776545605766565,0.13758430410790926,0.36787265502264116,0.48419077746726474,0.17805233560005962,0.2603614808608538,0.3712849490302514,0.0023493710329524392,0.0002859024119767119,0.0005097693723145149,0.0013607120142207147
UMass_CIIR,wrtn_tskq_s,0.5196909945437848,0.6667590795675076,0.5841100215549956,0.5781351076610295,0.49372484551267964,0.6812618443004996,0.5725271643450316,0.4883896571805141,0.0023882056569422883,0.0024513201454687784,0.002419351348625322,0.00230650029626489
UMass_CIIR,wrtn_tskq_r,0.5196629213483146,0.6667590795675076,0.5840922890103218,0.5724055078088902,0.486176557733631,0.6881574058724087,0.5697970239038262,0.48547913644400315,0.002387969971115601,0.0024513201454687784,0.002419230406091775,0.002306415357936911
UMass_CIIR,T2ELMax_TO_tw,0.5826488706365504,0.07866648184086499,0.13861748900830484,0.3675954163201183,0.48664584045889575,0.18010744878765825,0.2629114612609479,0.3696051511491912,0.002331367249259596,0.0002892150067678859,0.0005145928109848047,0.0013598626309409268
UMass_CIIR,top2LinkedProb,0.6281771968046478,0.05995286942057111,0.10945903195191396,0.36147306163940485,0.40309720105254665,0.12154742258595547,0.1867756711190821,0.36967880661057334,0.0018130508096050315,0.00022041496110504095,0.0003930467180089392,0.0013332769342835557
UMass_CIIR,wrm_trm_r,0.4801474758933636,0.2346825616856113,0.31527001862197396,0.4050919508363367,0.46911983656470035,0.2622206212316654,0.3364039105582881,0.3822602470493762,0.0021687785441112054,0.0008628035356088649,0.0012344906036550918,0.0015220098990524967
UMass_CIIR,wrm_trm_s,0.5024741340530814,0.23225672303853617,0.31767549888609753,0.4159735699103595,0.46911983656470035,0.2622206212316654,0.3364039105582881,0.3889401085810546,0.0021687785441112054,0.0008628035356088649,0.0012344906036550918,0.0015566647368678562
UMass_CIIR,wrt_tsdm_s,0.5415867480383609,0.6458275575270308,0.5891316030727405,0.5816699011181962,0.49752641245693013,0.689995292218054,0.5781635501868586,0.49229701005653126,0.0023809059833608463,0.002483681648428709,0.0024312081290771416,0.00233529438944971
UMass_CIIR,wrt_tsdm_r,0.5212811464014544,0.6757000277238703,0.5885300332025355,0.5769568431753073,0.49201907740831186,0.6914932148071641,0.5749460412390629,0.48709672993722486,0.002379594447559006,0.002484191278396582,0.0024307681735241775,0.0023258662350440604
UMass_CIIR,wrn_tskq_s,0.5234336726362201,0.6664818408649847,0.5863593402237873,0.5813233527400424,0.4972066525464652,0.6792959335526844,0.5741601611433982,0.4979478585749968,0.002383246438524794,0.002450300885533032,0.002416308548256136,0.002313210424175216
UMass_CIIR,T2ELMax,0.5621403912543153,0.06771555309121154,0.12087096375108251,0.3620506422696608,0.4127265115039932,0.14372564308280333,0.213205691789556,0.37118021989962807,0.0018286335083849976,0.0002489542393059247,0.0004382448486763383,0.0013397322472099454
UMass_CIIR,wrm_tskq_r,0.47455362565286047,0.2707929026892154,0.34482149949252017,0.4139173828666482,0.4622356421485733,0.29885832917015454,0.3630116040889388,0.39166875779326427,0.002145586871706531,0.0009955621422397627,0.0013600533135319675,0.0015759457373190479
UMass_CIIR,wrn_tsdm_s,0.5428919436227597,0.6487385639035209,0.5911143389434463,0.5837491913871177,0.4983060148510586,0.6951401769183487,0.5804912424404814,0.49677359453196246,0.0023790433311175314,0.0024941290627701032,0.00243522725408694,0.0023433635306076978
UMass_CIIR,wrn_tsdm_r,0.5228862895903434,0.6785417244247297,0.5906307502036139,0.5793133721467517,0.4940854445083227,0.6959028053898118,0.5778804067435909,0.49592035773951715,0.0023778061163526724,0.0024946386927379768,0.0024348216856619254,0.0023344450061699206
UMass_CIIR,T2ELMax_1_tw,0.581067472306143,0.07998336567784863,0.14061167296210553,0.36787265502264116,0.4858065752530923,0.18401874769469984,0.26692785279153397,0.3692297412781213,0.002368397826509135,0.00029405649146267877,0.0005231584636401512,0.0013621559657963547
UMass_CIIR,t2LinkProb_tw,0.602085620197585,0.0760327141668977,0.13501538461538462,0.36727197116717497,0.4760385496906508,0.16741046238424492,0.24770831012531283,0.3677283279890665,0.0023134221429914796,0.00027953203737830025,0.0004987944714505211,0.0013583337410373079
UMass_CIIR,wrt_tskq_r,0.5217699307939622,0.6636401441641253,0.5842155038286708,0.5730061916643563,0.4919952531965811,0.6806210217787987,0.5711370703054698,0.48784805086403227,0.00238479908390444,0.0024398534711916374,0.002412012163161049,0.002304546714721376
UMass_CIIR,wrt_tskq_s,0.5217983651226158,0.6636401441641253,0.5842333272316798,0.5791285463450698,0.49651550658754245,0.6743202587957812,0.5719170438709913,0.49320171788082756,0.0023850347697311276,0.0024398534711916374,0.0024121327049549746,0.002304631653049355
UMass_CIIR,wskq_tskq_r,0.5185258667724815,0.7245633490435265,0.6044696290728265,0.5921125589132243,0.5410012353316234,0.7395249409839133,0.624874233781001,0.5102154610072013,0.0025851126191483343,0.002663835842071788,0.0026238838889565616,0.0024147966644378865
UMass_CIIR,wskq_tskq_s,0.5453583560728407,0.6787496534516219,0.604786166435078,0.597287681360318,0.5466689642329852,0.7304437270587432,0.6253338776201554,0.512423195626858,0.0025853483049750217,0.002663835842071788,0.002624005287719464,0.0024148816027658657
UMass_CIIR,T2ELMax_TO,0.6007984031936128,0.06258663709453839,0.11336388174000375,0.3620737454948711,0.41370449182079166,0.13424440898936882,0.202710562676977,0.3732354276517582,0.0018309959158731483,0.00023009793049462654,0.0004088201725787384,0.0013356552074669623
UMass_CIIR,wskq_tsdm_s,0.5357124086823987,0.706473523703909,0.6093558511433268,0.6002448941872286,0.5462167794667464,0.7479721587440868,0.6313683135706549,0.5115735566963149,0.0025817995280363847,0.0027071543893409876,0.0026429914247345075,0.002443505819294728
UMass_CIIR,wskq_tsdm_r,0.5181357254290172,0.7366232326032714,0.6083571837435604,0.5960632104241752,0.5410250595433541,0.7503971340122787,0.62873885261701,0.5094641400803938,0.0025799079828028996,0.0027081736492767326,0.002642485234796878,0.0024361161847605704
CWI,RM_all_13_13,0.5792723937633751,0.6566398669254228,0.6155345482896404,0.6121199519452916,0.49831994459783785,0.761030588529296,0.6022734905610178,0.5278091637905957,0.002492748303370929,0.0026276521143528105,0.0025584230980177213,0.002456501383475487
CWI,J48_13_13,0.5234252068422923,0.7147213751039645,0.6042954671979841,0.5928980685703724,0.49831994459783785,0.761030588529296,0.6022734905610178,0.5242190916573676,0.002492748303370929,0.0026276521143528105,0.0025584230980177213,0.002456501383475487
CWI,J48_1213_13,0.5234252068422923,0.7147213751039645,0.6042954671979841,0.5928980685703724,0.49831994459783785,0.761030588529296,0.6022734905610178,0.5242190916573676,0.002492748303370929,0.0026276521143528105,0.0025584230980177213,0.002456501383475487
CWI,RM_MB_12_13,0.5234252068422923,0.7147213751039645,0.6042954671979841,0.5928980685703724,0.49831994459783785,0.761030588529296,0.6022734905610178,0.5242190916573676,0.002492748303370929,0.0026276521143528105,0.0025584230980177213,0.002456501383475487
CWI,J48_12_13,0.5234252068422923,0.7147213751039645,0.6042954671979841,0.5928980685703724,0.49831994459783785,0.761030588529296,0.6022734905610178,0.5242190916573676,0.002492748303370929,0.0026276521143528105,0.0025584230980177213,0.002456501383475487
CWI,RM_MB_13_13,0.5234252068422923,0.7147213751039645,0.6042954671979841,0.5928980685703724,0.49831994459783785,0.761030588529296,0.6022734905610178,0.5242190916573676,0.002492748303370929,0.0026276521143528105,0.0025584230980177213,0.002456501383475487
CWI,RM_MB_1213_13,0.5945909849749582,0.6171333518159136,0.6056524844403631,0.6044958876259127,0.49831994459783785,0.761030588529296,0.6022734905610178,0.5242190916573676,0.002492748303370929,0.0026276521143528105,0.0025584230980177213,0.002456501383475487
CWI,RM_FPN_13_13,0.5234252068422923,0.7147213751039645,0.6042954671979841,0.5945615007855096,0.49831994459783785,0.761030588529296,0.6022734905610178,0.5242190916573676,0.002492748303370929,0.0026276521143528105,0.0025584230980177213,0.002456501383475487
CWI,RM_all_12_13,0.5234252068422923,0.7147213751039645,0.6042954671979841,0.5928980685703724,0.49831994459783785,0.761030588529296,0.6022734905610178,0.5242190916573676,0.002492748303370929,0.0026276521143528105,0.0025584230980177213,0.002456501383475487
CWI,RM_all_1213_13,0.5234252068422923,0.7147213751039645,0.6042954671979841,0.5988587006746142,0.49831994459783785,0.761030588529296,0.6022734905610178,0.5242190916573676,0.002492748303370929,0.0026276521143528105,0.0025584230980177213,0.002456501383475487
CWI,RM_FPN_1213_13,0.5234252068422923,0.7147213751039645,0.6042954671979841,0.6035486553922927,0.49831994459783785,0.761030588529296,0.6022734905610178,0.5315387695536842,0.002492748303370929,0.0026276521143528105,0.0025584230980177213,0.002456501383475487
CWI,RM_FPN_12_13,0.5234252068422923,0.7147213751039645,0.6042954671979841,0.5928980685703724,0.49831994459783785,0.761030588529296,0.6022734905610178,0.5242190916573676,0.002492748303370929,0.0026276521143528105,0.0025584230980177213,0.002456501383475487
UAmsterdam,uva_run_wChi_c1,0.5869098712446352,0.03791239257000277,0.07122395833333332,0.34971352000739303,0.27909955503043204,0.04222571242605383,0.07335356875133119,0.34210044605847756,0.0015064302708201727,0.0001393837962132455,0.000255158798412676,0.0012858813472713733
UAmsterdam,uva_kba_run_15,0.5382963493199714,0.05212087607429997,0.0950394944707741,0.3531790037889289,0.29140127321172843,0.04276424500731771,0.0745831317934013,0.3466999512656072,0.001484672264140598,0.00019162086792022043,0.0003394325042445837,0.0012986220964681966
UAmsterdam,uva_kba_run_14,0.5928777670837344,0.04269476018852232,0.07965345574448827,0.35202384252841695,0.30090667721173653,0.04573663632029655,0.07940415248027151,0.346143074369783,0.0014437542224832157,0.00015696603010486148,0.00028314799963818395,0.0012944601183972346
UAmsterdam,uva_kba_run_16,0.5860420650095602,0.04248683116163016,0.079229675584852,0.3516541909250532,0.30007317433149416,0.0455002571751423,0.07901884438232394,0.34605153741994493,0.001440546275611387,0.00015620158515305212,0.000281842383842742,0.0012931011051495736
UAmsterdam,uva_kba_run_11,0.5512605042016807,0.04546714721375104,0.08400563452426686,0.35130764254689956,0.24400711767710043,0.03118226821643508,0.05529788414928338,0.3420778332523944,0.001367874881142618,0.00016715862946231996,0.0002979115293940715,0.0012915722152459547
UAmsterdam,uva_kba_run_10,0.5588652482269504,0.05461602439700582,0.09950751357494633,0.3553738101839017,0.2837559005381325,0.05577855429457837,0.09323056131296857,0.3495447736810073,0.0013659752291107707,0.00020079420734193316,0.0003501216030853975,0.0013067761759541635
UAmsterdam,uva_kba_run_13,0.5344952795933188,0.05101192126420848,0.09313508383422968,0.3525321134830422,0.3004784118295136,0.042823879384235354,0.07496396962723416,0.34545343954858787,0.0015515330847962858,0.00018754382817723705,0.0003346378208986819,0.0012962438232847896
UAmsterdam,uva_kba_run_12,0.5930232558139535,0.04241752148599945,0.07917205692108668,0.35190832640236575,0.2695557710653852,0.04564538419223642,0.07807063220601265,0.34631278995109727,0.001381278691085026,0.00015594677016911562,0.00028025290499988855,0.00129403542675734
UAmsterdam,uva_run_wChi_c3,0.5862808145766345,0.03791239257000277,0.07121932165874617,0.3496904167821828,0.2790650017354298,0.04222571242605383,0.0733523752294557,0.34209839674376835,0.0015049981339743642,0.0001393837962132455,0.00025513823687330875,0.0012857964089433946
UAmsterdam,uva_run_wCon_c3,0.5111246943765281,0.28978375381203214,0.36986907289455057,0.4341327049256076,0.36824282066099834,0.2184554954273316,0.27422839172746194,0.4039819232632587,0.002031738426437553,0.0010653814478383532,0.0013977995778370876,0.0016975774229847195
UAmsterdam,uva_run_wCon_c1,0.5047570721806419,0.27578319933462714,0.35668504325220746,0.42699380833564365,0.3513964121252069,0.19567954657615544,0.2513767585633703,0.39396634372647843,0.0020338380723381225,0.0010139088210831878,0.0013532136586864448,0.001672265801247031
UAmsterdam,bl_na_wConcs_c3,0.5791020216267043,0.34148877183254783,0.42963027554935473,0.4782598650771648,0.38988173433608386,0.28559712969057,0.32968938089755884,0.44211489302257023,0.002220740041140011,0.001255473425854955,0.0016040902745788487,0.0018398491223492448
UAmsterdam,bl_na_wConcs_c1,0.5791020216267043,0.34148877183254783,0.42963027554935473,0.4782598650771648,0.38988173433608386,0.28559712969057,0.32968938089755884,0.44211489302257023,0.002220740041140011,0.001255473425854955,0.0016040902745788487,0.0018398491223492448
UAmsterdam,uva_kba_run_av,0.5588652482269504,0.05461602439700582,0.09950751357494633,0.3553738101839017,0.2837559005381325,0.05577855429457837,0.09323056131296857,0.3495447736810073,0.0013659752291107707,0.00020079420734193316,0.0003501216030853975,0.0013067761759541635
UAmsterdam,uva_kba_run_9,0.5715596330275229,0.043179927917937344,0.08029385230055419,0.35133074577210976,0.24682873834551725,0.030959864440109737,0.05501870272912379,0.34216485172835986,0.0013889507982729615,0.00015874973499241667,0.0002849331203345017,0.0012916571535739334
UAmsterdam,uva_kba_run_8,0.5497646267652992,0.11332131965622401,0.1879094356970463,0.3779456612143055,0.2559038320512478,0.08089705345281291,0.12293237263463107,0.3537776474436442,0.0013321015227688445,0.0004166224987361177,0.000634729617894219,0.0013897609223894717
UAmsterdam,uva_kba_run_5,0.5755851755526658,0.2454255614083726,0.34412050534499516,0.43662785324831344,0.30995348044207566,0.15034710010908878,0.20247902749714383,0.3735863727962553,0.0017628232705662527,0.0009022998581190171,0.001193637299380976,0.0016545986290274362
UAmsterdam,uva_kba_run_4,0.6311915655460513,0.21991960077626838,0.3261886404523259,0.43711302097772853,0.2648593513468337,0.11250112345334683,0.1579231348986486,0.3638003443001334,0.001684421068978875,0.0008085279440303981,0.0010926027742051612,0.001621727496099632
UAmsterdam,uva_kba_run_7,0.5317894736842105,0.2626143609647907,0.3515983853755857,0.43133721467516867,0.29986071455716373,0.15860566334077736,0.2074726079597735,0.37327110838896876,0.001828890549197159,0.0009654939741352599,0.0012638080334749452,0.001635232690248265
UAmsterdam,uva_kba_run_6,0.43799472295514513,0.14957028001108955,0.22299147507104106,0.3690740227335736,0.2576636506751974,0.08663189070505575,0.12966702464093904,0.34187009969880905,0.0014399793934137108,0.0005498907353348882,0.0007958623189236205,0.0013896759840614928
UAmsterdam,uva_kba_run_1,0.6160745691171298,0.24279179373440532,0.348314606741573,0.44476018852231775,0.3256787705143009,0.14592621064377959,0.2015460852494549,0.37355347691582336,0.0019404046651237585,0.000892616888729431,0.0012227495923588013,0.001653834184075627
UAmsterdam,uva_kba_run_3,0.5202098993050631,0.2542278902134738,0.34154290236975654,0.42466038258940947,0.3194473331564581,0.15311780525255742,0.2070109306470425,0.375222960478126,0.0019061624069012463,0.0009346613610789475,0.0012542955812697655,0.0016264840424664458
UAmsterdam,uva_kba_run_2,0.6171992279648295,0.19947324646520653,0.30150332617463727,0.42507624064319377,0.2489840152597698,0.10015565965347906,0.14284918090566653,0.3556314705446802,0.0017303885156043327,0.0007333575237691413,0.0010301333146210607,0.0015760306756470264
UAmsterdam,bl_na_wChis_c3,0.5413816689466484,0.32915164957028004,0.40939655172413797,0.45982349135939377,0.39522372654387306,0.2745218812257427,0.32399633430129,0.4222701428993437,0.002085553973237129,0.0012101163587142647,0.001531562763136834,0.0017739369798376802
UAmsterdam,bl_na_wChis_c1,0.5413816689466484,0.32915164957028004,0.40939655172413797,0.45982349135939377,0.39522372654387306,0.2745218812257427,0.32399633430129,0.4222701428993437,0.002085553973237129,0.0012101163587142647,0.001531562763136834,0.0017739369798376802
UAmsterdam,bsln_5_100_100,0.577812387684198,0.3342805655669531,0.42353457738748634,0.4747712780704186,0.36097401642916,0.2810230759822542,0.3160202114485082,0.4394620085462918,0.002006692005905814,0.0012289726675255627,0.001524366630232392,0.00182362590170529
SCU,ssf_1,0.4,0.0004158580537843083,0.0008308523160008308,0.33340264300896405,0.02696078431372549,0.0032217520106034825,0.005755709867243774,0.3302064305058982,0.00012553884875269764,1.5288899036187806e-06,3.0209883389686603e-06,0.001225745011062368
SCU,ssf_2,0.6230529595015576,0.04158580537843083,0.07796764342797739,0.35267073283430367,0.39127111849680557,0.08169154645641002,0.13516306940166223,0.35644318731698527,0.0019033949310936853,0.0001528889903618781,0.00028304275128391486,0.0012971781448925562
