team_id,system_id,micro_average_P,micro_average_R,micro_average_F,micro_average_SU,macro_average_P,macro_average_R,macro_average_F,macro_average_SU,weighted_average_P,weighted_average_R,weighted_average_F,weighted_average_SU
LSIS_LIA,no_update_S4_3,0.5835559873694438,0.3330329914056002,0.4240578942723502,0.47613436835782275,0.490113232221257,0.3779286574352877,0.42677165250155735,0.4192584179059466,0.0022572473868225805,0.0011809680546297871,0.0015506515520202397,0.0017569920846056475
WiscDEFT,run1,0.7142857142857143,0.0003465483781535902,0.000692760651195012,0.3335181591350152,0.035460992907801414,0.0001789522752525143,0.0003561074704784702,0.3168752849700863,0.00046599696807035965,1.2288949579914544e-06,2.4513254501334013e-06,0.001182688507570975
WiscDEFT,test,0,0,0,0.3333333333333333,0,0,0,0.31678486997635974,0,0,0,0.0011820330969267128
WiscDEFT,run2,0.9444444444444444,0.0011782644857222069,0.002353592690017998,0.33409573976527124,0.09929078014184393,0.0016047751773189999,0.0031585014583493027,0.3178378339074734,0.0009872942092503348,4.1782428571709465e-06,8.321269983765837e-06,0.0011847366658342942
WiscDEFT,baseline2,0.6923076923076923,0.0006237870806764625,0.001246451076795236,0.3336567784862767,0.06382978723404253,0.001189807480120345,0.002336069876763202,0.3172996166175288,0.0005230176941211632,2.2120109243846186e-06,4.405390030033195e-06,0.0011831800655541715
WiscDEFT,baseline,0.6153846153846154,0.0005544774050457444,0.0011079565127068763,0.33358746881064594,0.056737588652482254,0.0012820377300468728,0.002507418054876167,0.31748557316690207,0.00029616368487594063,1.9662319327863275e-06,3.906528407267147e-06,0.0011829342865625732
IRIT,sig_irit_3,0.43120567375886526,0.021070141391738288,0.04017709641181524,0.3381157009518529,0.2301218285701062,0.036039987187806294,0.06231989160191645,0.3195131221770078,0.0016126568267269242,7.471681344588045e-05,0.00014281671398214027,0.0012062013644338783
IRIT,sig_irit_2,0.7240896358543417,0.03583310230108123,0.06828688416325451,0.35267073283430367,0.3322472305385732,0.04252732768089883,0.07540312720966827,0.33208588408118656,0.002046527188689011,0.0001270677386563164,0.00023927878989208405,0.0012513427725574307
IRIT,sig_irit_1,0.573015873015873,0.025020792902689215,0.04794793465267632,0.34379909435357175,0.2871954154028866,0.030324764760742244,0.05485719621328053,0.3219390169473878,0.001642556588687862,8.872621596698302e-05,0.00016835820263918694,0.0012247167151342821
gatordsr,gatordsr_infer,0.6935483870967742,0.017881896312725257,0.03486486486486486,0.34262082986784953,0.2958510476707566,0.019894090182844014,0.03728125451470858,0.31814955268069106,0.0020267241592293954,6.341097983235907e-05,0.0001229744071422484,0.0012157048187756787
gatordsr,gatordsr_new,0,0,0,0.3333333333333333,0,0,0,0.31678486997635974,0,0,0,0.0011820330969267128
gatordsr,gatordsr_final,0.7032967032967034,0.01774327696146382,0.03461330448891292,0.34266703631827,0.309824315962334,0.01910634366087115,0.03599305617817251,0.31866203914447194,0.002069512890902691,6.29194218491625e-05,0.0001221258502099417,0.0012155409661146132
uiucGSLIS,static02,0.6378123868163709,0.3661630163570834,0.4652371097705958,0.5081323352740043,0.5539640761455359,0.32076824660508685,0.40628219802978316,0.460963898293608,0.002461864517230559,0.0012984504126137698,0.0017001815315131345,0.0018503061750824654
uiucGSLIS,static03,0.6107117688513037,0.3003188245079013,0.4026390373089253,0.46973477497458643,0.5329470510946535,0.29023755710803967,0.3758118133801612,0.44439404809233113,0.002437568148865094,0.0010649603705953944,0.0014823082608713554,0.0017120964554736935
uiucGSLIS,static01,0.6249179713133964,0.46201829775436654,0.5312612074118351,0.5489095277700767,0.531914863880284,0.4187006075543848,0.4685660677029887,0.4882281907899279,0.0024209456610933804,0.0016383627579942067,0.001954218207028766,0.002006375834747381
uiucGSLIS,static04,0.6107117688513037,0.3003188245079013,0.4026390373089253,0.46973477497458643,0.5329470510946535,0.29023755710803967,0.3758118133801612,0.44439404809233113,0.002437568148865094,0.0010649603705953944,0.0014823082608713554,0.0017120964554736935
uiucGSLIS,bayes07,0.6089980760692615,0.28520931522040477,0.3884824168043427,0.46243415580815084,0.5724120424841502,0.2884879132719294,0.3836310004754216,0.44135339312644956,0.0024977718096127494,0.0010113805504269667,0.0014397766574139356,0.001685716177042144
uiucGSLIS,bayes06,0.6378123868163709,0.3661630163570834,0.4652371097705958,0.5081323352740043,0.5539640761455359,0.32076824660508685,0.40628219802978316,0.460963898293608,0.002461864517230559,0.0012984504126137698,0.0017001815315131345,0.0018503061750824654
uiucGSLIS,bayes05,0.6378123868163709,0.3661630163570834,0.4652371097705958,0.5081323352740043,0.5539640761455359,0.32076824660508685,0.40628219802978316,0.460963898293608,0.002461864517230559,0.0012984504126137698,0.0017001815315131345,0.0018503061750824654
uiucGSLIS,bayes04,0.6132539091586001,0.2854172442472969,0.389537908527645,0.463612420293873,0.5734509790774011,0.2868696197068825,0.38242874695999596,0.4443405480793029,0.0025067230130960748,0.0010121178874017615,0.0014420084749823358,0.001690959462196241
uiucGSLIS,bayes03,0.610471364962383,0.275575270307735,0.3797335370803687,0.4584372978467794,0.5725804172443053,0.27652994564185795,0.3729447633119689,0.441904740242855,0.0024608653226865554,0.0009772172705948042,0.0013989193270903821,0.0016674466053333379
uiucGSLIS,bayes02,0.5661322645290581,0.1957998336567785,0.29096714388711503,0.41384807319101746,0.5842688009675836,0.22523875950170802,0.3251358884633445,0.42291306414002594,0.0025403999428615523,0.0006943256512651718,0.0010905808195934724,0.0015062155868448585
uiucGSLIS,bayes01,0.6151295961422544,0.28292209592459105,0.387580706418534,0.462942426762776,0.5762775151818045,0.28776019106232503,0.3838483591057162,0.4434495025822474,0.002508025408812561,0.001003269843704223,0.001433218273571297,0.0016887474512718562
uiucGSLIS,bayes09,0.5903945111492281,0.23856390352093151,0.339816368841939,0.4372054338785694,0.5308183945117172,0.24807842061202093,0.33813102425218056,0.4251465807516871,0.002369886360878338,0.0008459712890813168,0.001246856072571266,0.0015967441820835628
uiucGSLIS,bayes08,0.6045180256846666,0.2707929026892154,0.3740366665071084,0.45481009148877183,0.5835793913487075,0.27522094176228457,0.3740410046145017,0.44141517431488136,0.0024959390335256002,0.0009602585201745222,0.0013869269250614568,0.0016573696666778077
RetrieWin,Submission_2,0.7948717948717948,0.008594399778209038,0.0170049369171695,0.33832362997874504,0.25683046268152665,0.020233936526467173,0.037512515464392236,0.3273370218533538,0.001225708316327768,3.047659495818808e-05,5.947439036720052e-05,0.00119972918432179
UMass_CIIR,T2ELMaxTO_1,0.6021650879566982,0.06168561131133906,0.11190745630579654,0.3611265132612513,0.3966661157501129,0.12750173212085641,0.19297489167722232,0.3597818520988766,0.0017834323343331549,0.00021874330252247889,0.00038968996671048497,0.001288291547627707
UMass_CIIR,T2ELMax_1,0.5828065739570164,0.06390352093152205,0.11517801374141162,0.3610803068108308,0.3982246157421168,0.13325656931852356,0.19969115597545425,0.3578096702611095,0.0018017844188984793,0.0002266082302536242,0.0004025839658172828,0.0012896842952467638
UMass_CIIR,wsdm_tsdm_r,0.5000696799368235,0.7461186581646798,0.5988040606313447,0.5821088623971907,0.5241381873662798,0.7288479088384529,0.6097705680237179,0.4940989684119099,0.002491001053032731,0.0026458108445556027,0.002566073171963989,0.0023613626249458473
UMass_CIIR,wsdm_tsdm_s,0.5087869288496247,0.7424452453562518,0.6037991094075869,0.5922049718140653,0.5246447729792485,0.7288479088384529,0.6101132479121429,0.4958691719878401,0.002491159053813044,0.0026458108445556027,0.002566157003249943,0.00236144455127638
UMass_CIIR,wrm_tsdm_r,0.4432015638575152,0.2828527862489604,0.345320697241496,0.40345162184640976,0.4458672867021377,0.2987471703475088,0.35777331205887125,0.37705511641019995,0.002064482156092974,0.0010030240647126254,0.001350103396489438,0.0015406246456686193
UMass_CIIR,wrm_tsdm_s,0.4433460076045627,0.2828527862489604,0.3453645326450303,0.40786433786156545,0.4466955187801586,0.29844347383586056,0.3578214633584763,0.3829985715489959,0.002064482156092974,0.0010030240647126254,0.001350103396489438,0.0015491449840440267
UMass_CIIR,wrm_tskq_s,0.44661636945587563,0.2707929026892154,0.337159130134622,0.4087422604195546,0.44585803071342944,0.28826051607901454,0.3501430840917398,0.3820486254352406,0.002069729559039134,0.0009602585201745225,0.001311870140452946,0.0015201430630354283
UMass_CIIR,T2ELMax_tw,0.533068783068783,0.08379539783753812,0.14482510781025396,0.36583957120414007,0.4643369445432176,0.1833442127843438,0.2628870412572707,0.3558556298941323,0.002246416017595151,0.0002971468008423336,0.0005248664024735433,0.0013160645736783145
UMass_CIIR,wrtn_tsdm_r,0.49992343423000357,0.6788189631272525,0.5757958787736265,0.5595370113667868,0.46895923364942704,0.6742413152518113,0.5531692419132789,0.46753888588892695,0.0022982701101329273,0.0024071594437136616,0.002351454861454157,0.0022451910882503867
UMass_CIIR,wrtn_tsdm_s,0.5002554147936249,0.6787496534516219,0.5759910598753087,0.5634876628777378,0.47688503793311265,0.6716144773880834,0.5577414552692634,0.47209183716338415,0.002300123231206673,0.0024061763277472684,0.0023519548641145974,0.002249041625785427
UMass_CIIR,T2ELMax_TO_1_tw,0.5724489795918367,0.07776545605766565,0.13692946058091288,0.3660706034562425,0.46702089174147593,0.17173842299012845,0.2511288042345825,0.35790053938593375,0.0022660600034151174,0.00027576402857328215,0.0004916924442182551,0.001312459815134873
UMass_CIIR,wrtn_tskq_s,0.5028487794678793,0.6667590795675076,0.5733186328555678,0.563418353202107,0.4760524719609024,0.6567178547477214,0.5519780148936232,0.4708180924798045,0.002303517513079087,0.0023643938991755585,0.0023335587476102397,0.0022247095056171957
UMass_CIIR,wrtn_tskq_r,0.5028224963412085,0.6667590795675076,0.5733015494636472,0.5580815081785417,0.4689362542678996,0.6637546609833169,0.5495914556802867,0.46826356422967735,0.0023032901849058284,0.0023643938991755585,0.0023334420938190166,0.002224627579286663
UMass_CIIR,T2ELMax_TO_tw,0.5577395577395577,0.07866648184086499,0.13788495413958574,0.3657471583032991,0.46938889576177245,0.17372065982355694,0.2535883597977938,0.35649858550560337,0.0022467284198353327,0.00027895915546406,0.000496296904402416,0.0013116405518295452
UMass_CIIR,top2LinkedProb,0.6126062322946175,0.05995286942057111,0.10921717171717171,0.3606644487570465,0.38880297406486813,0.11723723029567343,0.18015242037017865,0.3565696290711919,0.0017487582277041437,0.00021259882773252164,0.0003791088911291894,0.0012859976103727897
UMass_CIIR,wrm_trm_r,0.454496644295302,0.2346825616856113,0.30953469238504433,0.3958968672026615,0.4524843813673712,0.2529220176418901,0.32447469387182426,0.36870491913982445,0.0020918715035398864,0.0008322076655518128,0.0011907143411141311,0.001468037916816591
UMass_CIIR,wrm_trm_s,0.4735726399095534,0.23225672303853617,0.3116629464285714,0.40638573144811013,0.4524843813673712,0.2529220176418901,0.32447469387182426,0.37514420651499647,0.0020918715035398864,0.0008322076655518128,0.0011907143411141311,0.0014999891857243686
UMass_CIIR,wrt_tsdm_s,0.5020345093999485,0.6755614083726088,0.5760127648258133,0.5645042047869883,0.47811058222796127,0.6655273740542943,0.5564622589689783,0.4743668560356146,0.00229602200203629,0.0023956078311085415,0.0023447579984325886,0.0022514994157014105
UMass_CIIR,wrt_tsdm_r,0.5016724129058817,0.6757000277238703,0.5758246950769321,0.5600683855466223,0.47457159239383306,0.6669721788210954,0.5545578837483167,0.4698237962515083,0.0022952116657306734,0.0023960993890917385,0.0023445707205623275,0.0022433887089786655
UMass_CIIR,wrn_tskq_s,0.5062651363588502,0.6664818408649847,0.5754293579079649,0.5666297015063303,0.4779316976425821,0.6582312538709302,0.5537754600867175,0.48013911817730504,0.002298734153470725,0.0023634107832091657,0.0023306238479633657,0.002231181685729284
UMass_CIIR,T2ELMax,0.5470324748040314,0.06771555309121154,0.12051313679536205,0.3609416874595694,0.3939821685518546,0.13910752191507167,0.2056159934286886,0.3578096702611095,0.0017637883485131887,0.00024012607479153019,0.0004227042512055461,0.001291896306171149
UMass_CIIR,wrm_tskq_r,0.4465653217510573,0.2707929026892154,0.33714458299175903,0.40199611865816465,0.44584430732061026,0.28826051607901454,0.35013885217089163,0.37777979475095036,0.002069502230865875,0.0009602585201745225,0.0013118244726265786,0.0015200611367048955
UMass_CIIR,wrn_tsdm_s,0.5032642780033928,0.6785417244247297,0.5779050205129719,0.56660659828112,0.47886253914712057,0.6704898160347201,0.5587015232206567,0.4791049748151742,0.0022939181775514677,0.00240593054875567,0.0023485895572870996,0.0022592824171020227
UMass_CIIR,wrn_tsdm_r,0.5032384085535109,0.6785417244247297,0.5778879641107373,0.5624249145180668,0.4765646840647654,0.6712254009433652,0.5573881937384993,0.4783345294508825,0.002293486750524565,0.002406176327747268,0.0023484804911349075,0.002251663268362475
UMass_CIIR,T2ELMax_1_tw,0.5591085271317829,0.07998336567784863,0.13994664079553723,0.36602439700582207,0.4685793917334798,0.17749326018779568,0.257462326096799,0.3559283575481666,0.0022844120879804415,0.0002836289563044276,0.0005046067450713513,0.0013138525627539297
UMass_CIIR,t2LinkProb_tw,0.5791974656810982,0.0760327141668977,0.13441980149491486,0.36560853895203765,0.45915775005623116,0.16147392116494552,0.23892432749675574,0.354688316358249,0.0022313858967861057,0.00026961955378332494,0.00048110672423596343,0.0013101658778799556
UMass_CIIR,wrt_tskq_r,0.5046379255823759,0.6636401441641253,0.5733189629363511,0.5586128823583772,0.47454861301230566,0.656485524552601,0.5508839827059857,0.47054847459225857,0.0023002317405035745,0.0023533338445536353,0.002326479816949664,0.0022228252000149416
UMass_CIIR,wrt_tskq_s,0.5046645232699098,0.6636401441641253,0.5733361276608484,0.5644117918861473,0.47485058454468954,0.6562629660197068,0.5510089643502118,0.4748339827814204,0.0023004590686768332,0.0023533338445536353,0.0023265960842118903,0.0022229071263454745
UMass_CIIR,wskq_tskq_r,0.5030314695409489,0.7245633490435265,0.5938085771087759,0.5777654560576656,0.5218167943624172,0.7133006522965417,0.6027155730086258,0.4921227141629745,0.0024934419588948484,0.0025693735781685337,0.00253083836097938,0.0023291655770464707
UMass_CIIR,wskq_tskq_s,0.5030556758577547,0.7245633490435265,0.5938254423584879,0.5829174752795491,0.527269316915586,0.7045414672339659,0.6031496118515177,0.49314525172848067,0.002493669287068107,0.0025693735781685337,0.0025309554548216115,0.0023292475033770037
UMass_CIIR,T2ELMax_TO,0.5814552479072762,0.06258663709453839,0.11300919842312747,0.3610803068108308,0.3990341197704094,0.12948396895428488,0.1955222448515524,0.3597818520988766,0.0017641007507533711,0.00022193842941325666,0.00039427394369541256,0.0012881276949666415
UMass_CIIR,wskq_tsdm_s,0.5157878757210809,0.706473523703909,0.5962562152676221,0.5832409204324924,0.5268045419391928,0.721448323327631,0.6089507407974906,0.4927965176954805,0.0024902463532833234,0.0026111560067402437,0.0025492683245666187,0.0023562012661222827
UMass_CIIR,wskq_tsdm_r,0.5003530907207758,0.7366232326032714,0.5959236311643162,0.5792209592459107,0.5218397737439446,0.7237873065650358,0.6064431486234995,0.4913980358222241,0.0024884218841219477,0.002612139122706637,0.0025487800846267774,0.0023497290860101947
CWI,RM_all_13_13,0.5574908791338119,0.6566398669254228,0.6030169944624785,0.5991128361519268,0.48064902457663866,0.7340436882268394,0.5809162745836773,0.5090925267767454,0.0024043529734641606,0.0025344729613615744,0.0024676988746837603,0.002369391405338058
CWI,J48_13_13,0.5036385836385836,0.7147213751039645,0.5908947654929376,0.5750161722576471,0.48064902457663866,0.7340436882268394,0.5809162745836773,0.5056297621659722,0.0024043529734641606,0.0025344729613615744,0.0024676988746837603,0.002369391405338058
CWI,J48_1213_13,0.5036385836385836,0.7147213751039645,0.5908947654929376,0.5750161722576471,0.48064902457663866,0.7340436882268394,0.5809162745836773,0.5056297621659722,0.0024043529734641606,0.0025344729613615744,0.0024676988746837603,0.002369391405338058
CWI,RM_MB_12_13,0.5036385836385836,0.7147213751039645,0.5908947654929376,0.5750161722576471,0.48064902457663866,0.7340436882268394,0.5809162745836773,0.5056297621659722,0.0024043529734641606,0.0025344729613615744,0.0024676988746837603,0.002369391405338058
CWI,J48_12_13,0.5036385836385836,0.7147213751039645,0.5908947654929376,0.5750161722576471,0.48064902457663866,0.7340436882268394,0.5809162745836773,0.5056297621659722,0.0024043529734641606,0.0025344729613615744,0.0024676988746837603,0.002369391405338058
CWI,RM_MB_13_13,0.5036385836385836,0.7147213751039645,0.5908947654929376,0.5878615654745403,0.48064902457663866,0.7340436882268394,0.5809162745836773,0.5056297621659722,0.0024043529734641606,0.0025344729613615744,0.0024676988746837603,0.002369391405338058
CWI,RM_MB_1213_13,0.5900205420449275,0.6171333518159136,0.603272468579559,0.6018159135015249,0.48064902457663866,0.7340436882268394,0.5809162745836773,0.5056297621659722,0.0024043529734641606,0.0025344729613615744,0.0024676988746837603,0.002369391405338058
CWI,RM_FPN_13_13,0.5978191602350775,0.5851815913501525,0.5914328745052714,0.5922280750392755,0.48064902457663866,0.7340436882268394,0.5809162745836773,0.5056297621659722,0.0024043529734641606,0.0025344729613615744,0.0024676988746837603,0.002369391405338058
CWI,RM_all_12_13,0.5036385836385836,0.7147213751039645,0.5908947654929376,0.5750161722576471,0.48064902457663866,0.7340436882268394,0.5809162745836773,0.5056297621659722,0.0024043529734641606,0.0025344729613615744,0.0024676988746837603,0.002369391405338058
CWI,RM_all_1213_13,0.5800925021171259,0.6172026614915442,0.5980724671748547,0.5958783846224933,0.48064902457663866,0.7340436882268394,0.5809162745836773,0.5056297621659722,0.0024043529734641606,0.0025344729613615744,0.0024676988746837603,0.002369391405338058
CWI,RM_FPN_1213_13,0.5976744186046512,0.6056279456612143,0.601624896722666,0.6011921264208483,0.48064902457663866,0.7340436882268394,0.5809162745836773,0.5126898770163197,0.0024043529734641606,0.0025344729613615744,0.0024676988746837603,0.002369391405338058
CWI,RM_FPN_12_13,0.5036385836385836,0.7147213751039645,0.5908947654929376,0.5750161722576471,0.48064902457663866,0.7340436882268394,0.5809162745836773,0.5056297621659722,0.0024043529734641606,0.0025344729613615744,0.0024676988746837603,0.002369391405338058
UAmsterdam,uva_run_wChi_c1,0.5869098712446352,0.03791239257000277,0.07122395833333332,0.34971352000739303,0.26920240768892756,0.04072834673718667,0.0707523783700783,0.3299692245670428,0.0014530107576705212,0.00013444110840426512,0.0002461106140718009,0.0012402827179355076
UAmsterdam,uva_kba_run_15,0.5382963493199714,0.05212087607429997,0.0950394944707741,0.3531790037889289,0.28106789472904325,0.041247782418405744,0.0719383398858339,0.33440562675264307,0.0014320243115114985,0.0001848258016819147,0.00032739589061888926,0.0012525716675154221
UAmsterdam,uva_kba_run_14,0.5923076923076923,0.04269476018852232,0.07964830618050169,0.35200073930320674,0.2902362276652214,0.04411476978411582,0.07658840239231862,0.33386849726447215,0.0013925572642391295,0.0001513998588245472,0.0002731072904311561,0.0012485572773193168
UAmsterdam,uva_kba_run_16,0.5854823304680038,0.04248683116163016,0.07922455573505653,0.3516310876998429,0.28943228162470397,0.043886772878151424,0.07621675770209968,0.3337802063057631,0.0013894630743485716,0.00015066252184975235,0.00027184797306817663,0.0012472464560307926
UAmsterdam,uva_kba_run_11,0.5512605042016807,0.04546714721375104,0.08400563452426686,0.35130764254689956,0.23535438300769976,0.030076514024362924,0.05333696627164924,0.32994741363351576,0.0013193686796836594,0.0001612310184884788,0.00028734729076307597,0.001245771782081203
UAmsterdam,uva_kba_run_10,0.5584691708008505,0.05461602439700582,0.09950123113832944,0.3553507069586914,0.27369363456160317,0.05380059137633093,0.08992451303945909,0.33714956894054654,0.0013175363911990413,0.0001936738453794533,0.00033770594340151825,0.0012604365952465677
UAmsterdam,uva_kba_run_13,0.5341074020319303,0.05101192126420848,0.09312919144628622,0.35250901025783205,0.28982314899868006,0.04130530210110644,0.07230567283194217,0.33320331757878047,0.0014965141810801051,0.0001808933378163421,0.0003227712315051116,0.0012502777302605052
UAmsterdam,uva_kba_run_12,0.5924491771539206,0.04241752148599945,0.0791669361619559,0.3518852231771555,0.25999705577937876,0.044026753547121655,0.07530217007104766,0.3340321945627611,0.0013322971772167622,0.00015041674285815406,0.0002703148587232967,0.001248147645666653
UAmsterdam,uva_run_wChi_c3,0.5862808145766345,0.03791239257000277,0.07121932165874617,0.3496904167821828,0.26916907968807435,0.04072834673718667,0.07075122717167359,0.32996724792306803,0.001451629405819245,0.00013444110840426512,0.00024609078166503535,0.0012402007916049748
UAmsterdam,uva_run_wCon_c3,0.5108748778103617,0.28978375381203214,0.36980364408278793,0.4340402920247666,0.35518456460919023,0.21070884665331283,0.2645039806732968,0.3896563231475409,0.0019596909645071426,0.001027601963872454,0.0013482322169208784,0.0016373796420278135
UAmsterdam,uva_run_wCon_c1,0.5045650519908699,0.27578319933462714,0.3566370888231603,0.4269244986600129,0.33893554644700835,0.1887405555628166,0.24246268911076851,0.3799959060056819,0.001961716154879324,0.0009779546075695997,0.001305227358733025,0.0016129655955290493
UAmsterdam,bl_na_wConcs_c3,0.5780828346826234,0.34148877183254783,0.42934948368262815,0.4779133166990112,0.37605614091991096,0.27546957190012433,0.3179982680997731,0.426437059936664,0.0021419903942910745,0.0012109530916047792,0.0015472076407285348,0.001774606245670192
UAmsterdam,bl_na_wConcs_c1,0.5780828346826234,0.34148877183254783,0.42934948368262815,0.4779133166990112,0.37605614091991096,0.27546957190012433,0.3179982680997731,0.426437059936664,0.0021419903942910745,0.0012109530916047792,0.0015472076407285348,0.001774606245670192
UAmsterdam,uva_kba_run_av,0.5584691708008505,0.05461602439700582,0.09950123113832944,0.3553507069586914,0.27369363456160317,0.05380059137633093,0.08992451303945909,0.33714956894054654,0.0013175363911990413,0.0001936738453794533,0.00033770594340151825,0.0012604365952465677
UAmsterdam,uva_kba_run_9,0.5715596330275229,0.043179927917937344,0.08029385230055419,0.35133074577210976,0.23807594620560535,0.029861996906772523,0.05306768490184991,0.33003134634792225,0.001339697223866119,0.00015312031176573521,0.0002748291089751222,0.0012458537084117358
UAmsterdam,uva_kba_run_8,0.5497646267652992,0.11332131965622401,0.1879094356970463,0.3779456612143055,0.24682922807779933,0.07802836361406068,0.11857306864049522,0.3412323407967072,0.001284863880117467,0.00040184865126320564,0.0006122214754157004,0.0013404786201770776
UAmsterdam,uva_kba_run_5,0.5746510873093151,0.2454255614083726,0.34395337542496357,0.4363968209962111,0.2989622222703711,0.1450156426584119,0.19529892013908917,0.3603386290800767,0.0017003118070709961,0.0008703034092495481,0.00115130973557314,0.0015959249187782343
UAmsterdam,uva_kba_run_4,0.6311915655460513,0.21991960077626838,0.3261886404523259,0.43711302097772853,0.2554671757671589,0.10851172191244807,0.15232302373202994,0.3508996228710514,0.0016246898253980636,0.0007798567403413768,0.0010538579949780278,0.001564219428862055
UAmsterdam,uva_kba_run_7,0.5316402413357654,0.2626143609647907,0.35156576200417533,0.43129100822474814,0.28922735588492393,0.15298134903791294,0.20011542328034893,0.3600345442617012,0.001764036274402933,0.0009312565991659244,0.0012189921457630675,0.0015772457154167644
UAmsterdam,uva_kba_run_6,0.43799472295514513,0.14957028001108955,0.22299147507104106,0.3690740227335736,0.24852664178600603,0.08355983784317433,0.125068903199771,0.32974704651800074,0.0013889162943564865,0.0005303910638691117,0.0007676402508766832,0.0013403966938465447
UAmsterdam,uva_kba_run_1,0.6160745691171298,0.24279179373440532,0.348314606741573,0.44476018852231775,0.3141298779428719,0.1407515223230782,0.19439906094982884,0.3603068997202274,0.0018715959890555408,0.0008609638075688128,0.001179389677736149,0.0015951875818034395
UAmsterdam,uva_kba_run_3,0.5202098993050631,0.2542278902134738,0.34154290236975654,0.42466038258940947,0.3081194135409811,0.14768809584643844,0.19967011750353048,0.36191718173776743,0.0018385679953090027,0.0009015173411825308,0.0012098170145580715,0.00156880730337189
UAmsterdam,uva_kba_run_2,0.6171992279648295,0.19947324646520653,0.30150332617463727,0.42507624064319377,0.24015479486048727,0.0966040405168309,0.13778360711468549,0.3430204254899051,0.0016690272207247462,0.000707351937819881,0.0009936037644571935,0.001520143063035428
UAmsterdam,bl_na_wChis_c3,0.5401501364877161,0.32915164957028004,0.40904392764857883,0.45936142685518905,0.381208700779906,0.2647870627425604,0.31250710258847836,0.4072960243568145,0.0020115981585833295,0.0011672044311002835,0.0014772520268553856,0.0017110314131767675
UAmsterdam,bl_na_wChis_c1,0.5401501364877161,0.32915164957028004,0.40904392764857883,0.45936142685518905,0.381208700779906,0.2647870627425604,0.31250710258847836,0.4072960243568145,0.0020115981585833295,0.0011672044311002835,0.0014772520268553856,0.0017110314131767675
UAmsterdam,bsln_5_100_100,0.5770519262981575,0.3342805655669531,0.4233301149828842,0.474517142593106,0.3481735193926652,0.271057718677919,0.30481382097161097,0.4238782493779841,0.0019355327149162454,0.0011853920764785572,0.0014703110759688319,0.001758958316538434
SCU,ssf_1,0.375,0.0004158580537843083,0.0008307947936859597,0.3333795397837538,0.026004728132387703,0.0031075054854047776,0.005551606680462079,0.3184969826156191,0.00012108711652742467,1.4746739495897455e-06,2.913861092905941e-06,0.0011822788759183111
